TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
       867,     15090,362.062900,       1.0,      17.7,      5508,       812,        18,      5508,       812,        18,       -26,     -1916,     -1942,       -26,     -1916,     -1942,      4705,       743,         8,     83280,     13145,       149,       -20,     -1705,     -1726,      -359,    -30182,    -30541,      5534,      7450,      4725,      6431
       868,     15091,389.860300,       3.9,       8.0,      6412,       818,        34,     25009,      3191,       132,       -25,     -1136,     -1161,       -99,     -4429,     -4528,      5470,       790,         8,     43762,      6320,        64,       -20,     -1070,     -1090,      -161,     -8561,     -8722,      6438,      7574,      5490,      6560
       869,     15092,206.352600,       2.9,         0,      5624,       831,        31,     16308,      2410,        90,       -26,     -1665,     -1691,       -75,     -4829,     -4904,      4805,       776,        39,         0,         0,         0,       -20,     -1497,     -1517,         0,         0,         0,      5649,      7315,      4825,      6322
       870,     15093,503.857900,       3.9,         0,      6579,       807,         0,     25660,      3145,         0,       -26,      -917,      -942,      -101,     -3575,     -3675,      5613,       813,         4,         0,         0,         0,       -20,      -911,      -931,         0,         0,         0,      6605,      7522,      5633,      6544
       871,     15094,205.868300,         0,         0,      5410,       821,        18,         0,         0,         0,       -26,     -1414,     -1440,         0,         0,         0,      4629,       785,        43,         0,         0,         0,       -20,     -1305,     -1325,         0,         0,         0,      5436,      6850,      4650,      5954
       872,     15095,209.817500,       2.9,         0,      5638,       829,        49,     16351,      2404,       143,       -26,     -1365,     -1391,       -75,     -3959,     -4034,      4820,       784,        81,         0,         0,         0,       -20,     -1247,     -1267,         0,         0,         0,      5664,      7030,      4840,      6087
       873,     15096,493.875800,         0,         0,      6103,       815,         0,         0,         0,         0,       -26,     -1130,     -1156,         0,         0,         0,      5206,       828,         1,         0,         0,         0,       -20,     -1098,     -1118,         0,         0,         0,      6128,      7258,      5227,      6325
       874,     15097,444.601600,         0,         0,      4877,       774,         0,         0,         0,         0,       -26,     -1731,     -1757,         0,         0,         0,      4189,       767,         0,         0,         0,         0,       -20,     -1579,     -1599,         0,         0,         0,      4903,      6634,      4209,      5787
       875,     15098,127.797900,       1.0,      70.8,      5649,       823,       132,      5649,       823,       132,       -26,     -1168,     -1194,       -26,     -1168,     -1194,      4837,       802,       166,    342454,     56798,     11775,       -20,     -1103,     -1124,     -1446,    -78109,    -79555,      5675,      6844,      4857,      5961
       876,     15099,330.710500,         0,         0,      5436,       826,         0,         0,         0,         0,       -26,     -1578,     -1604,         0,         0,         0,      4651,       826,        36,         0,         0,         0,       -20,     -1470,     -1490,         0,         0,         0,      5461,      7039,      4672,      6141
       877,     15100,373.525900,         0,         0,      4355,       743,         0,         0,         0,         0,       -26,     -2530,     -2556,         0,         0,         0,      3745,       775,         0,         0,         0,         0,       -19,     -2282,     -2300,         0,         0,         0,      4381,      6911,      3764,      6046
       878,     15101,246.182900,         0,         0,      5430,       807,        76,         0,         0,         0,       -26,     -1416,     -1442,         0,         0,         0,      4662,       802,        14,         0,         0,         0,       -20,     -1314,     -1335,         0,         0,         0,      5457,      6872,      4682,      5997
       879,     15102,495.645700,         0,         0,      5503,       801,         0,         0,         0,         0,       -26,     -1399,     -1425,         0,         0,         0,      4724,       810,         1,         0,         0,         0,       -20,     -1312,     -1332,         0,         0,         0,      5529,      6928,      4745,      6056
       880,     15103,564.794900,       8.8,         0,      5086,       711,         0,     44756,      6252,         0,       -26,     -1756,     -1782,      -232,    -15454,    -15686,      4368,       745,         9,         0,         0,         0,       -20,     -1630,     -1650,         0,         0,         0,      5112,      6868,      4388,      6018
       881,     15104,539.436600,         0,         0,      3780,       408,         0,         0,         0,         0,       -24,     -3033,     -3057,         0,         0,         0,      3277,       497,         0,         0,         0,         0,       -17,     -2720,     -2737,         0,         0,         0,      3804,      6837,      3294,      6014
       882,     15105,639.259700,       1.0,         0,      4766,       629,         0,      4766,       629,         0,       -26,     -1505,     -1531,       -26,     -1505,     -1531,      4094,       628,         1,         0,         0,         0,       -20,     -1412,     -1432,         0,         0,         0,      4792,      6297,      4114,      5526
       883,     15106,660.097900,       2.9,         0,      5441,       696,         0,     15779,      2020,         0,       -26,     -1152,     -1179,       -77,     -3342,     -3418,      4671,       737,         3,         0,         0,         0,       -20,     -1118,     -1138,         0,         0,         0,      5467,      6620,      4692,      5809
       884,     15107,799.027200,      21.5,         0,      4451,       544,         0,     95700,     11699,         0,       -26,     -2330,     -2355,      -550,    -50086,    -50636,      3827,       606,        22,         0,         0,         0,       -20,     -2129,     -2148,         0,         0,         0,      4477,      6806,      3846,      5975
       885,     15108,2332.28820,      17.6,         0,      4763,       459,         0,     83822,      8074,         0,       -26,     -1516,     -1542,      -454,    -26683,    -27136,      4092,       530,        18,         0,         0,         0,       -20,     -1457,     -1477,         0,         0,         0,      4788,      6304,      4111,      5569
       886,     15109,603.323000,      12.7,         0,      4519,       321,         0,     57393,      4079,         0,       -26,     -1942,     -1967,      -327,    -24658,    -24985,      3885,       399,        13,         0,         0,         0,       -20,     -1818,     -1838,         0,         0,         0,      4545,      6486,      3904,      5723
       887,     15110,1047.93470,         0,         0,      4558,       530,         0,         0,         0,         0,       -26,     -1309,     -1335,         0,         0,         0,      3916,       494,         0,         0,         0,         0,       -20,     -1283,     -1302,         0,         0,         0,      4584,      5893,      3936,      5219
       888,     15111,3196.84040,       4.9,         0,      3069,        37,         0,     15040,       183,         0,       -24,     -2888,     -2912,      -115,    -14152,    -14267,      2705,       117,         5,         0,         0,         0,       -16,     -2578,     -2594,         0,         0,         0,      3093,      5981,      2721,      5299
       889,     15112,361.218000,         0,         0,      4680,       743,         0,         0,         0,         0,       -27,     -1117,     -1143,         0,         0,         0,      4089,       484,         0,         0,         0,         0,       -20,     -1106,     -1125,         0,         0,         0,      4706,      5823,      4108,      5214
       890,     15113,1894.06630,       2.0,         0,      3795,       348,         0,      7590,       697,         0,       -26,     -2139,     -2165,       -52,     -4279,     -4331,      3350,       301,         2,         0,         0,         0,       -18,     -1952,     -1970,         0,         0,         0,      3821,      5960,      3368,      5320
       891,     15114,333.157700,       6.8,         0,      3180,      1436,       145,     21625,      9768,       988,       -33,     -1577,     -1610,      -223,    -10724,    -10947,      2835,      1012,        67,         0,         0,         0,       -23,     -1534,     -1557,         0,         0,         0,      3213,      4790,      2858,      4392
       892,     15115,667.594500,       5.9,     236.2,      3472,      1422,       236,     20486,      8387,      1394,       -32,     -1471,     -1503,      -187,     -8677,     -8865,      3078,       969,         6,    727037,    228991,      1532,       -23,     -1443,     -1466,     -5389,   -340835,   -346224,      3504,      4975,      3101,      4544
       893,     15116,264.082400,      31.2,         0,      3304,      1491,        32,    103090,     46529,       992,       -33,     -1255,     -1288,     -1024,    -39147,    -40171,      2930,      1021,       102,         0,         0,         0,       -23,     -1291,     -1314,         0,         0,         0,      3337,      4592,      2953,      4245
       894,     15117,124.992700,      93.7,      52.0,      3595,      1475,       222,    336811,    138163,     20757,       -32,     -1024,     -1056,     -2977,    -95961,    -98938,      3175,       996,       285,    165088,     51804,     14836,       -23,     -1096,     -1119,     -1187,    -56997,    -58184,      3626,      4650,      3198,      4294
       895,     15118,237.514400,      79.0,      85.9,      3513,      1441,       242,    277529,    113863,     19086,       -32,     -1163,     -1195,     -2510,    -91878,    -94388,      3110,       951,       204,    267174,     81665,     17484,       -23,     -1209,     -1231,     -1960,   -103821,   -105781,      3545,      4708,      3133,      4342
       896,     15119, 97.400800,      13.7,         0,      3302,      1490,       111,     45233,     20415,      1527,       -31,     -1001,     -1033,      -428,    -13719,    -14148,      3079,      1009,       222,         0,         0,         0,       -21,      -933,      -954,         0,         0,         0,      3333,      4334,      3100,      4033
       897,     15120,166.292100,     133.7,      83.4,      3376,      1467,       434,    451411,    196162,     58018,       -26,     -1275,     -1301,     -3501,   -170505,   -174006,      3123,       977,       300,    260461,     81496,     25032,       -18,     -1168,     -1185,     -1461,    -97384,    -98845,      3402,      4678,      3141,      4308
       898,     15121,262.052800,      88.8,     252.8,      3280,      1412,       686,    291239,    125390,     60875,       -26,     -1407,     -1433,     -2322,   -124909,   -127231,      3044,       915,       310,    769605,    231428,     78361,       -17,     -1275,     -1293,     -4412,   -322357,   -326768,      3306,      4713,      3062,      4337
       899,     15122,188.010600,      89.8,     371.9,      3366,      1370,       629,    302294,    123070,     56446,       -26,     -1194,     -1221,     -2352,   -107263,   -109614,      3115,       887,       220,   1158421,    329767,     81989,       -18,     -1111,     -1128,     -6513,   -413134,   -419647,      3392,      4587,      3132,      4243
       900,     15123,542.258300,      10.7,         0,      4354,      1139,         0,     46585,     12186,         0,       -26,     -1055,     -1081,      -280,    -11286,    -11566,      3833,       725,        12,         0,         0,         0,       -19,     -1056,     -1075,         0,         0,         0,      4380,      5435,      3853,      4909
       901,     15124,390.095600,       2.0,         0,      4291,      1288,         0,      8582,      2577,         0,       -28,      -943,      -971,       -56,     -1886,     -1942,      3798,       811,         7,         0,         0,         0,       -20,      -966,      -985,         0,         0,         0,      4319,      5262,      3818,      4783
       902,     15125,6259.02000,       9.8,         0,      3516,        84,         0,     34457,       820,         0,       -26,     -2126,     -2151,      -252,    -20831,    -21083,      3126,        84,        10,         0,         0,         0,       -18,     -1934,     -1952,         0,         0,         0,      3542,      5667,      3144,      5078
       903,     15126,367.902600,         0,         0,      3879,      1368,        41,         0,         0,         0,       -26,     -1174,     -1200,         0,         0,         0,      3490,       866,        38,         0,         0,         0,       -18,     -1126,     -1144,         0,         0,         0,      3905,      5079,      3509,      4634
       904,     15127,154.254900,         0,         0,      3923,      1355,       225,         0,         0,         0,       -26,      -949,      -975,         0,         0,         0,      3538,       848,        74,         0,         0,         0,       -18,      -942,      -960,         0,         0,         0,      3950,      4899,      3556,      4498
       905,     15128,533.825100,         0,         0,      3678,      1192,         0,         0,         0,         0,       -26,     -1167,     -1193,         0,         0,         0,      3332,       694,         0,         0,         0,         0,       -18,     -1125,     -1143,         0,         0,         0,      3704,      4871,      3350,      4475
       906,     15129,713.208500,         0,         0,      3651,      1219,         0,         0,         0,         0,       -26,      -960,      -986,         0,         0,         0,      3320,       743,         0,         0,         0,         0,       -18,      -952,      -970,         0,         0,         0,      3677,      4637,      3338,      4290
       907,     15130,1669.02100,       1.0,         0,      2928,      1306,         0,      2928,      1306,         0,       -25,     -1155,     -1180,       -25,     -1155,     -1180,      2805,       892,         1,         0,         0,         0,       -14,     -1053,     -1067,         0,         0,         0,      2953,      4108,      2819,      3872
       908,     15131,1687.67310,         0,         0,      2685,      1149,         0,         0,         0,         0,       -23,     -1455,     -1478,         0,         0,         0,      2629,       700,         0,         0,         0,         0,       -11,     -1277,     -1288,         0,         0,         0,      2707,      4163,      2640,      3917
       909,     15132,8128.09610,         0,         0,      1727,       288,         0,         0,         0,         0,        -1,     -1106,     -1107,         0,         0,         0,      1648,       132,         0,         0,         0,         0,        -1,     -1168,     -1169,         0,         0,         0,      1728,      2835,      1649,      2816
       910,     15133,2048.10370,         0,         0,      2429,       766,         0,         0,         0,         0,       -13,     -1277,     -1290,         0,         0,         0,      2498,       455,         0,         0,         0,         0,        -7,     -1088,     -1095,         0,         0,         0,      2442,      3719,      2505,      3594
       911,     15134,204.408100,       4.9,         0,      2168,       885,         0,     10624,      4336,         0,        -2,     -2157,     -2159,        -9,    -10568,    -10577,      2102,       743,        27,         0,         0,         0,        -2,     -1889,     -1891,         0,         0,         0,      2170,      4327,      2104,      3993
       912,     15135,135.508400,       2.0,         0,      2163,       973,         4,      4327,      1947,         9,        -2,     -2017,     -2019,        -4,     -4034,     -4037,      2098,       792,        46,         0,         0,         0,        -2,     -1785,     -1787,         0,         0,         0,      2165,      4182,      2100,      3885
       913,     15136,325.482900,      29.3,         0,      2555,      1035,         9,     74868,     30312,       256,       -28,     -2034,     -2062,      -821,    -59601,    -60423,      2407,       819,        82,         0,         0,         0,       -14,     -1803,     -1817,         0,         0,         0,      2583,      4617,      2421,      4225
       914,     15137,238.448700,      90.7,     227.5,      2739,      1356,       239,    248402,    123007,     21662,       -31,     -1815,     -1846,     -2811,   -164642,   -167453,      2480,       980,       135,    564145,    223012,     30724,       -18,     -1719,     -1737,     -4198,   -391020,   -395217,      2770,      4585,      2498,      4217
       915,     15138,205.537400,     133.7,      24.0,      2897,      1207,        86,    387359,    161419,     11442,       -33,     -1546,     -1580,     -4462,   -206763,   -211226,      2716,       910,       264,     65180,     21849,      6326,       -20,     -1375,     -1395,      -474,    -32997,    -33470,      2931,      4477,      2736,      4110
       916,     15139,158.390600,     108.3,       3.7,      2642,      1268,       154,    286132,    137347,     16673,       -29,     -1466,     -1496,     -3177,   -158805,   -161982,      2560,       944,       301,      9473,      3494,      1113,       -15,     -1266,     -1280,       -54,     -4683,     -4737,      2671,      4138,      2575,      3840
       917,     15140, 46.310100,       9.8,       5.9,      2921,      1348,       257,     28627,     13209,      2517,       -34,     -1553,     -1587,      -334,    -15221,    -15554,      2609,       976,       359,     15395,      5755,      2117,       -22,     -1532,     -1553,      -127,     -9037,     -9165,      2955,      4508,      2631,      4163
       918,     15141,118.034700,      85.9,       6.4,      2546,      1379,       105,    218705,    118474,      9057,       -29,     -1569,     -1598,     -2529,   -134739,   -137268,      2352,       991,       223,     15051,      6343,      1427,       -15,     -1500,     -1516,       -99,     -9603,     -9702,      2575,      4144,      2367,      3868
       919,     15142,712.332900,         0,         0,      2241,       303,         0,         0,         0,         0,        -3,     -2365,     -2368,         0,         0,         0,      2168,       359,         0,         0,         0,         0,        -3,     -1992,     -1995,         0,         0,         0,      2244,      4609,      2171,      4163
       920,     15143,421.806600,       1.0,         0,      2355,       605,         0,      2355,       605,         0,        -5,     -2205,     -2210,        -5,     -2205,     -2210,      2303,       582,         3,         0,         0,         0,        -5,     -1856,     -1861,         0,         0,         0,      2360,      4565,      2308,      4164
       921,     15144,227.868700,         0,         0,      2203,      1104,        49,         0,         0,         0,        -1,     -2336,     -2337,         0,         0,         0,      2150,       863,       160,         0,         0,         0,        -1,     -2045,     -2046,         0,         0,         0,      2204,      4540,      2150,      4196
       922,     15145,349.280500,         0,         0,      2205,      1023,        33,         0,         0,         0,        -1,     -2154,     -2155,         0,         0,         0,      2152,       823,         1,         0,         0,         0,        -1,     -1904,     -1904,         0,         0,         0,      2205,      4360,      2152,      4056
       923,     15146,198.480200,       3.9,     141.6,      2112,      1249,       149,      8237,      4869,       580,        -1,     -2184,     -2185,        -3,     -8519,     -8521,      2050,       938,       151,    290218,    132772,     21350,        -1,     -1951,     -1951,       -99,   -276194,   -276293,      2113,      4297,      2050,      4001
       924,     15147,462.780400,       2.0,         0,      3050,      1482,         6,      6101,      2964,        11,       -32,     -1216,     -1248,       -65,     -2432,     -2496,      2736,      1019,        99,         0,         0,         0,       -21,     -1244,     -1266,         0,         0,         0,      3083,      4299,      2758,      4002
       925,     15148,1618.41810,         0,         0,      2244,      1041,         0,         0,         0,         0,        -2,     -1737,     -1739,         0,         0,         0,      2273,       812,         0,         0,         0,         0,        -2,     -1490,     -1491,         0,         0,         0,      2246,      3983,      2275,      3765
       926,     15149,139.955700,       2.9,         0,      2197,        64,         0,      6372,       185,         0,        -2,      -738,      -740,        -6,     -2140,     -2145,      2332,       236,        23,         0,         0,         0,        -2,      -638,      -639,         0,         0,         0,      2199,      2937,      2333,      2971
       927,     15150, 63.550900,       2.9,         0,      2225,        29,         0,      6452,        85,         0,        -2,      -865,      -868,        -6,     -2510,     -2516,      2357,       155,         8,         0,         0,         0,        -2,      -711,      -713,         0,         0,         0,      2227,      3092,      2359,      3070
       928,     15151,203.600600,       2.9,         0,      2214,        39,         0,      6422,       114,         0,        -2,      -779,      -781,        -6,     -2260,     -2266,      2346,       178,        16,         0,         0,         0,        -2,      -665,      -667,         0,         0,         0,      2217,      2996,      2348,      3013
       929,     15152, 89.198100,       4.9,         0,      2148,        93,         3,     10523,       457,        13,        -1,      -665,      -667,        -7,     -3261,     -3268,      2289,       313,        42,         0,         0,         0,        -1,      -601,      -602,         0,         0,         0,      2149,      2814,      2290,      2891
       930,     15153, 81.503100,      14.6,         0,      2157,        84,         3,     31494,      1219,        44,        -2,      -681,      -682,       -22,     -9940,     -9962,      2298,       289,        46,         0,         0,         0,        -1,      -615,      -617,         0,         0,         0,      2159,      2839,      2299,      2914
       931,     15154,508.622400,       4.9,         0,      2092,        46,         0,     10252,       223,         0,        -1,      -695,      -697,        -7,     -3408,     -3414,      2232,       195,        11,         0,         0,         0,        -1,      -659,      -660,         0,         0,         0,      2094,      2789,      2233,      2892
       932,     15155,111.657200,       1.0,         0,      2083,       125,         4,      2083,       125,         4,        -1,      -657,      -658,        -1,      -657,      -658,      2235,       394,        37,         0,         0,         0,        -1,      -590,      -591,         0,         0,         0,      2085,      2742,      2236,      2826
       933,     15156,185.901700,      28.3,       4.0,      2106,       115,         4,     59587,      3253,       113,        -1,      -607,      -608,       -38,    -17171,    -17209,      2252,       372,        44,      9010,      1486,       175,        -1,      -559,      -560,        -5,     -2234,     -2239,      2107,      2714,      2254,      2812
       934,     15157,3798.50670,       1.0,         0,      2200,       348,         0,      2200,       348,         0,        -2,     -1051,     -1053,        -2,     -1051,     -1053,      2251,       340,         1,         0,         0,         0,        -2,      -944,      -946,         0,         0,         0,      2202,      3253,      2253,      3197
       935,     15158,854.777200,       1.0,         0,      2378,       334,         0,      2378,       334,         0,        -4,      -926,      -930,        -4,      -926,      -930,      2463,       259,         1,         0,         0,         0,        -4,      -820,      -824,         0,         0,         0,      2381,      3308,      2467,      3287
       936,     15159,256.929900,       2.9,         0,      2104,        40,         0,      6101,       115,         0,        -1,      -808,      -810,        -4,     -2344,     -2348,      2238,       175,         4,         0,         0,         0,        -1,      -710,      -711,         0,         0,         0,      2105,      2914,      2239,      2949
       937,     15160,195.152500,         0,         0,      2062,        21,         0,         0,         0,         0,        -1,      -945,      -947,         0,         0,         0,      2197,       108,         2,         0,         0,         0,        -1,      -808,      -809,         0,         0,         0,      2064,      3009,      2198,      3005
       938,     15161,309.508700,         0,         0,      2130,        24,         0,         0,         0,         0,        -1,      -978,      -980,         0,         0,         0,      2264,       100,         3,         0,         0,         0,        -1,      -812,      -813,         0,         0,         0,      2132,      3110,      2266,      3077
       939,     15162,283.326800,       1.0,         0,      2285,        33,         0,      2285,        33,         0,        -3,      -894,      -897,        -3,      -894,      -897,      2401,        89,         1,         0,         0,         0,        -2,      -741,      -744,         0,         0,         0,      2288,      3182,      2404,      3145
       940,     15163,697.987000,       1.0,         0,      2284,        28,         0,      2284,        28,         0,        -3,      -829,      -832,        -3,      -829,      -832,      2400,        77,         1,         0,         0,         0,        -2,      -715,      -718,         0,         0,         0,      2287,      3116,      2403,      3118
       941,     15164,463.151100,         0,         0,      2090,       150,         0,         0,         0,         0,        -1,      -950,      -951,         0,         0,         0,      2188,       108,         0,         0,         0,         0,        -1,      -897,      -898,         0,         0,         0,      2091,      3041,      2189,      3086
       942,     15165,563.522200,         0,         0,      2028,        80,         0,         0,         0,         0,        -1,      -751,      -752,         0,         0,         0,      2177,       275,         4,         0,         0,         0,        -1,      -676,      -677,         0,         0,         0,      2029,      2780,      2178,      2854
       943,     15166,2836.90610,         0,         0,      2090,       147,         0,         0,         0,         0,        -1,      -766,      -768,         0,         0,         0,      2129,        74,         0,         0,         0,         0,        -1,      -833,      -834,         0,         0,         0,      2091,      2858,      2130,      2963
       944,     15167,659.848600,         0,         0,      1960,        10,         0,         0,         0,         0,        -1,      -708,      -709,         0,         0,         0,      2094,       107,         0,         0,         0,         0,        -1,      -737,      -738,         0,         0,         0,      1961,      2669,      2095,      2832
       945,     15168,755.460700,         0,         0,      1992,         2,         0,         0,         0,         0,        -1,      -656,      -658,         0,         0,         0,      2086,        54,         0,         0,         0,         0,        -1,      -742,      -743,         0,         0,         0,      1993,      2649,      2087,      2829
       946,     15169,329.037800,         0,         0,      1941,        68,         0,         0,         0,         0,        -1,      -673,      -674,         0,         0,         0,      2100,       253,         2,         0,         0,         0,        -1,      -655,      -656,         0,         0,         0,      1942,      2614,      2101,      2756
       947,     15170,208.242200,         0,         0,      1904,       216,         0,         0,         0,         0,        -1,      -646,      -647,         0,         0,         0,      2082,       601,        32,         0,         0,         0,        -1,      -548,      -549,         0,         0,         0,      1905,      2551,      2083,      2631
       948,     15171, 90.167300,      42.0,         0,      1790,       216,       120,     75181,      9083,      5043,        -1,      -746,      -747,       -44,    -31317,    -31361,      1986,       593,       261,         0,         0,         0,        -1,      -619,      -620,         0,         0,         0,      1791,      2537,      1987,      2606
       949,     15172,114.356300,       7.8,         0,      1833,       217,        36,     14295,      1689,       282,        -1,      -742,      -743,        -8,     -5788,     -5796,      2023,       597,       131,         0,         0,         0,        -1,      -618,      -619,         0,         0,         0,      1834,      2576,      2024,      2643
       950,     15173,237.492500,      43.9,         0,      1831,       216,        51,     80377,      9501,      2248,        -1,      -691,      -692,       -46,    -30321,    -30367,      2022,       603,       162,         0,         0,         0,        -1,      -579,      -580,         0,         0,         0,      1832,      2523,      2023,      2602
       951,     15174,184.558500,      19.5,         0,      1649,       214,         0,     32159,      4172,         0,        -1,      -764,      -765,       -18,    -14897,    -14916,      1851,       594,        29,         0,         0,         0,        -1,      -666,      -667,         0,         0,         0,      1650,      2414,      1852,      2518
       952,     15175,251.451300,      45.9,       8.5,      1623,       216,        93,     74495,      9898,      4284,        -1,      -749,      -750,       -45,    -34381,    -34426,      1830,       580,       206,     15555,      4930,      1754,        -1,      -733,      -734,        -8,     -6233,     -6242,      1624,      2373,      1831,      2564
       953,     15176,138.390100,     134.7,     103.6,      1787,       216,       171,    240666,     29087,     23099,        -1,      -725,      -726,      -140,    -97685,    -97825,      1985,       589,       295,    205690,     61016,     30544,        -1,      -595,      -596,      -102,    -61684,    -61786,      1788,      2513,      1986,      2582
       954,     15177,243.976700,      89.8,      46.8,      1751,       216,       101,    157226,     19389,      9065,        -1,      -682,      -683,       -94,    -61277,    -61371,      1951,       597,       231,     91323,     27922,     10824,        -1,      -571,      -572,       -46,    -26740,    -26786,      1752,      2434,      1952,      2524
       955,     15178,252.234000,       6.8,         0,      1635,       214,         8,     11120,      1457,        55,        -1,      -730,      -731,        -6,     -4961,     -4967,      1840,       592,        42,         0,         0,         0,        -1,      -637,      -638,         0,         0,         0,      1636,      2366,      1841,      2478
       956,     15179,165.302300,      54.6,       7.2,      1658,       215,        77,     90522,     11744,      4179,        -1,      -683,      -684,       -54,    -37299,    -37353,      1865,       570,       141,     13429,      4106,      1012,        -1,      -671,      -672,        -7,     -4830,     -4837,      1659,      2342,      1866,      2537
       957,     15180,164.225300,      16.6,      44.0,      1737,       215,       138,     28830,      3577,      2294,        -1,      -698,      -699,       -17,    -11589,    -11606,      1940,       581,       216,     85381,     25560,      9507,        -1,      -572,      -573,       -43,    -25151,    -25194,      1738,      2436,      1941,      2513
       958,     15181,259.532200,      37.1,         0,      1675,       215,        56,     62124,      7985,      2083,        -1,      -732,      -734,       -39,    -27175,    -27214,      1888,       588,       124,         0,         0,         0,        -1,      -611,      -612,         0,         0,         0,      1676,      2408,      1889,      2500
       959,     15182,161.254100,      24.4,         0,      1698,       215,        36,     41431,      5239,       887,        -1,      -738,      -739,       -25,    -18008,    -18033,      1912,       571,        63,         0,         0,         0,        -1,      -599,      -600,         0,         0,         0,      1699,      2437,      1913,      2512
       960,     15183,237.015200,       9.8,         0,      1681,       214,         4,     16473,      2102,        42,        -1,      -694,      -695,       -10,     -6801,     -6811,      1896,       578,        56,         0,         0,         0,        -1,      -577,      -578,         0,         0,         0,      1682,      2376,      1897,      2474
       961,     15184,255.969100,       2.9,         0,      1639,       212,         0,      4754,       613,         0,        -1,      -723,      -724,        -3,     -2096,     -2099,      1859,       538,        16,         0,         0,         0,        -1,      -589,      -590,         0,         0,         0,      1640,      2363,      1860,      2448
       962,     15185,258.692600,       2.0,         0,      1637,       213,         0,      3273,       425,         0,        -1,      -687,      -688,        -2,     -1374,     -1376,      1856,       550,        12,         0,         0,         0,        -1,      -575,      -576,         0,         0,         0,      1638,      2325,      1857,      2433
       963,     15186,1144.29990,       1.0,         0,      1802,       191,         0,      1802,       191,         0,        -1,      -714,      -715,        -1,      -714,      -715,      1986,       555,         1,         0,         0,         0,        -1,      -623,      -624,         0,         0,         0,      1803,      2517,      1987,      2610
       964,     15187,201.890800,         0,         0,      1481,       210,         3,         0,         0,         0,        -1,      -911,      -912,         0,         0,         0,      1694,       538,         4,         0,         0,         0,        -1,      -869,      -870,         0,         0,         0,      1482,      2392,      1695,      2564
       965,     15188, 85.223000,       2.0,         0,      1754,       216,         8,      3508,       432,        15,        -1,      -832,      -833,        -2,     -1663,     -1665,      1948,       584,        70,         0,         0,         0,        -1,      -692,      -693,         0,         0,         0,      1755,      2586,      1949,      2641
       966,     15189,857.197500,         0,         0,      1559,       149,         0,         0,         0,         0,        -1,      -703,      -704,         0,         0,         0,      1752,       446,         0,         0,         0,         0,        -1,      -676,      -677,         0,         0,         0,      1560,      2263,      1752,      2429
       967,     15190,607.111300,       4.9,       3.7,      1542,       209,         4,      7556,      1026,        18,        -1,      -835,      -836,        -5,     -4094,     -4098,      1752,       530,         6,      6482,      1962,        22,        -1,      -805,      -806,        -3,     -2979,     -2982,      1543,      2378,      1753,      2558
       968,     15191,270.528600,       2.0,         0,      1551,       193,         0,      3103,       387,         0,        -1,      -765,      -766,        -2,     -1529,     -1531,      1757,       548,        12,         0,         0,         0,        -1,      -695,      -696,         0,         0,         0,      1552,      2317,      1758,      2452
       969,     15192,646.834100,       2.9,         0,      1584,        88,         0,      4595,       255,         0,        -1,      -580,      -581,        -3,     -1683,     -1685,      1728,       280,         3,         0,         0,         0,        -1,      -633,      -634,         0,         0,         0,      1585,      2165,      1729,      2362
       970,     15193,267.599200,       3.9,         0,      1592,       212,         4,      6210,       826,        15,        -1,      -682,      -683,        -4,     -2659,     -2663,      1800,       544,        27,         0,         0,         0,        -1,      -686,      -687,         0,         0,         0,      1593,      2275,      1801,      2487
       971,     15194,495.579700,       1.0,         0,      1519,       210,         0,      1519,       210,         0,        -1,      -758,      -759,        -1,      -758,      -759,      1737,       569,         5,         0,         0,         0,        -1,      -674,      -675,         0,         0,         0,      1520,      2278,      1738,      2412
       972,     15195,598.376600,       1.0,         0,      1314,       142,         0,      1314,       142,         0,        -1,      -829,      -830,        -1,      -829,      -830,      1543,       408,         1,         0,         0,         0,        -1,      -788,      -788,         0,         0,         0,      1315,      2144,      1544,      2331
       973,     15196,700.695400,       3.9,         0,      1135,        71,         0,      4425,       276,         0,        -1,      -988,      -989,        -3,     -3854,     -3857,      1357,       220,         4,         0,         0,         0,        -1,      -956,      -957,         0,         0,         0,      1135,      2124,      1357,      2314
       974,     15197,206.632200,         0,         0,      1508,       210,         1,         0,         0,         0,        -1,      -646,      -647,         0,         0,         0,      1720,       532,        14,         0,         0,         0,        -1,      -656,      -657,         0,         0,         0,      1509,      2155,      1721,      2377
       975,     15198,162.750000,       2.9,         0,      1614,       215,        18,      4680,       622,        53,        -1,      -804,      -805,        -3,     -2332,     -2334,      1829,       559,        71,         0,         0,         0,        -1,      -658,      -659,         0,         0,         0,      1615,      2419,      1830,      2488
