TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
      4505,    350055,225.258100,     651.2,     684.3,    784973,    141863,      1834, 511174710,  92381399,   1194237,   -172536,   -221891,   -394427,-112355655,-144495352,-256851006,    343052,     34473,      2095, 234750687,  23590190,   1433397,    -80571,   -143089,   -223661, -55135019, -97915898,-153050918,    957510,   1179401,    423624,    566713
      4506,    350056,203.076100,     721.5,      58.7,    748756,    144000,       354, 540227431, 103895779,    255369,   -202286,   -219967,   -422253,-145949128,-158706370,-304655498,    322375,     41023,      2275,  18923407,   2408069,    133551,    -96307,   -141756,   -238063,  -5653244,  -8321074, -13974318,    951042,   1171009,    418682,    560438
      4507,    350057,135.215900,     485.8,      67.2,    766170,    156308,      1991, 372205203,  75934665,    966999,   -211586,   -208273,   -419859,-102788433,-101178928,-203967361,    329879,     46255,      1962,  22167899,   3108340,    131880,   -102214,   -137259,   -239473,  -6868754,  -9223817, -16092571,    977756,   1186028,    432093,    569352
      4508,    350058,453.023500,         0,    3530.5,    698785,    182727,      4070,         0,         0,         0,   -168973,   -235637,   -404610,         0,         0,         0,    292224,     53105,      1105,1031698073, 187488836,   3899663,    -80602,   -145618,   -226220,-284566584,-514104336,-798670920,    867758,   1103396,    372827,    518445
      4509,    350059,307.344000,     602.3,       1.7,    598400,    204178,       352, 360416461, 122976259,    211810,   -153003,   -319363,   -472365, -92153511,-192352088,-284505599,    234916,     58775,       974,    399358,     99918,      1655,    -73165,   -190732,   -263897,   -124381,   -324244,   -448625,    751403,   1070766,    308082,    498813
      4510,    350060,2040.91750,         0,   11118.7,    768326,    107970,     11119,         0,         0,         0,   -133666,   -285926,   -419592,         0,         0,         0,    330874,     14807,         0,3678886993, 164631535,         0,    -64266,   -173082,   -237348,-714551704,-1.92E+009,-2.64E+009,    901992,   1187918,    395140,    568221
      4511,    350061, 44.840100,     206.5,      51.7,    732937,    157235,      1139, 151351420,  32469081,    235258,   -163623,   -235236,   -398859, -33788092, -48576328, -82364421,    314858,     40226,      2674,  16278174,   2079673,    138235,    -76031,   -147004,   -223035,  -3930795,  -7600098, -11530893,    896559,   1131796,    390889,    537893
      4512,    350062,121.670100,     360.3,      88.8,    770361,    167493,       936, 277561098,  60347554,    337381,   -186645,   -222308,   -408953, -67248089, -80097572,-147345661,    332238,     44270,      2870,  29502698,   3931159,    254898,    -88957,   -144755,   -233713,  -7899409, -12854270, -20753679,    957006,   1179314,    421195,    565950
      4513,    350063, 85.124500,     447.0,      23.7,    781772,    176393,       539, 349452097,  78847651,    240816,   -195245,   -207264,   -402509, -87274666, -92646869,-179921536,    336828,     47860,      3144,   7982816,   1134284,     74511,    -94008,   -137381,   -231389,  -2227998,  -3255927,  -5483925,    977017,   1184281,    430836,    568217
      4514,    350064, 89.517500,     366.2,         0,    743626,    178754,      2220, 272315727,  65459731,    812853,   -204513,   -216599,   -421112, -74892543, -79318708,-154211251,    318038,     50399,      3004,         0,         0,         0,    -98532,   -140059,   -238591,         0,         0,         0,    948138,   1164738,    416571,    556630
      4515,    350065, 76.424600,     714.7,      59.8,    783430,    204835,      3606, 559917540, 146395418,   2577340,   -191318,   -201594,   -392912,-136734984,-144078897,-280813881,    335065,     56942,      2744,  20036892,   3405104,    164078,    -93546,   -134918,   -228464,  -5594047,  -8068070, -13662118,    974748,   1176342,    428611,    563529
      4516,    350066,103.218100,     544.8,     350.0,    750380,    224211,      3613, 408806856, 122149939,   1968541,   -184314,   -230755,   -415069,-100414370,-125715070,-226129440,    313270,     63865,      2950, 109644527,  22352749,   1032393,    -91545,   -149450,   -240994, -32040603, -52307391, -84347994,    934694,   1165448,    404815,    554264
      4517,    350067, 46.016000,     178.7,    1045.8,    722173,    215105,      4215, 129052280,  38439323,    753307,   -175403,   -251294,   -426697, -31344484, -44906250, -76250734,    301341,     61190,      2296, 315141939,  63992033,   2400695,    -85418,   -157937,   -243355, -89330240,-165170580,-254500820,    897576,   1148870,    386759,    544696
      4518,    350068,109.752600,     662.5,         0,    644608,    249923,     15412, 427052956, 165573947,  10210451,   -162560,   -267230,   -429790,-107696166,-177039577,-284735742,    254858,     70807,      7591,         0,         0,         0,    -80705,   -165805,   -246510,         0,         0,         0,    807168,   1074398,    335562,    501367
      4519,    350069,417.518900,     906.0,      61.7,    608548,    210422,        83, 551344224, 190642717,     75639,   -144598,   -292784,   -437381,-131005521,-265261974,-396267495,    237007,     58057,      1648,  14623324,   3582122,    101662,    -71324,   -176532,   -247856,  -4400705, -10892028, -15292733,    753145,   1045929,    308331,    484863
      4520,    350070,619.140800,         0,    1188.7,    626162,     48396,      1932,         0,         0,         0,   -117578,   -334253,   -451831,         0,         0,         0,    258622,       592,         0, 307423392,    703408,         0,    -59349,   -203579,   -262928, -70547964,-241994871,-312542835,    743740,   1077993,    317970,    521550
      4521,    350071,701.564800,         0,         0,    616076,     67474,       475,         0,         0,         0,   -116250,   -379848,   -496098,         0,         0,         0,    253456,       307,         0,         0,         0,         0,    -58588,   -223267,   -281856,         0,         0,         0,    732327,   1112174,    312044,    535312
      4522,    350072,433.913300,         0,    3240.7,    657696,     81510,      3276,         0,         0,         0,   -140691,   -300487,   -441178,         0,         0,         0,    275405,       770,         0, 892506189,   2496175,         0,    -70822,   -179281,   -250103,-229512268,-580996222,-810508490,    798387,   1098874,    346227,    525508
      4523,    350073,833.715300,         0,   16869.8,    705408,     91763,     16870,         0,         0,         0,   -124168,   -290795,   -414963,         0,         0,         0,    297710,      2915,         0,5022303667,  49168007,         0,    -63048,   -173608,   -236657,-1.06E+009,-2.93E+009,-3.99E+009,    829576,   1120371,    360758,    534366
      4524,    350074,344.480700,         0,    3196.3,    737877,    153037,      4375,         0,         0,         0,   -149596,   -258933,   -408529,         0,         0,         0,    318231,     30199,       807,1017161262,  96523471,   2579225,    -70252,   -158318,   -228570,-224546481,-506032701,-730579181,    887473,   1146406,    388483,    546801
      4525,    350075,122.356600,     682.2,     179.0,    767433,    162517,      4740, 523542625, 110869269,   3233649,   -168783,   -226650,   -395433,-115143573,-154620955,-269764528,    334422,     37863,      2923,  59861463,   6777479,    523221,    -78623,   -143827,   -222450, -14073490, -25745065, -39818555,    936215,   1162866,    413044,    556872
      4526,    350076,180.625300,     530.0,     387.8,    729873,    198049,      5051, 386832767, 104966009,   2677246,   -180069,   -244264,   -424333, -95436312,-129460174,-224896486,    311128,     50499,      2809, 120655573,  19583386,   1089159,    -85021,   -154860,   -239881, -32971275, -60054647, -93025922,    909942,   1154206,    396150,    551010
      4527,    350077, 85.059300,     336.2,      20.5,    762326,    194922,      1301, 256294137,  65532804,    437309,   -189865,   -211692,   -401557, -63832486, -71170993,-135003479,    324922,     53251,      3371,   6660897,   1091638,     69114,    -92201,   -138546,   -230748,  -1890130,  -2840203,  -4730333,    952191,   1163883,    417123,    555670
      4528,    350078,238.770800,     265.7,         0,    538990,    186316,       308, 143209606,  49504060,     81915,   -130003,   -310114,   -440118, -34541890, -82397405,-116939295,    206734,     50705,       639,         0,         0,         0,    -61192,   -181754,   -242946,         0,         0,         0,    668993,    979108,    267926,    449680
      4529,    350079,209.140600,    1436.3,    2791.5,    751468,    183763,      7388,1079333017, 263938977,  10612030,   -154340,   -238878,   -393218,-221678673,-343100655,-564779328,    318883,     41115,      3141, 890160547, 114773746,   8769252,    -74936,   -152410,   -227346,-209183947,-425451943,-634635890,    905808,   1144686,    393819,    546228
      4530,    350080,143.880200,     660.7,    3079.0,    754204,    204267,      7931, 498302532, 134959417,   5240104,   -155673,   -244601,   -400273,-102852848,-161607632,-264460480,    318742,     49705,      2876, 981407466, 153041338,   8855977,    -76094,   -156230,   -232324,-234292334,-481031870,-715324204,    909876,   1154477,    394836,    551066
      4531,    350081, 95.011900,     105.7,     971.5,    747322,    229962,      6641,  78991936,  24306961,    701974,   -165102,   -238136,   -403238, -17451267, -25171011, -42622279,    312479,     59644,      2386, 303573703,  57944251,   2318126,    -82216,   -152873,   -235089, -79873248,-148515962,-228389209,    912424,   1150560,    394696,    547569
      4532,    350082,129.583900,     510.3,         0,    747281,    215907,      3483, 381337564, 110177436,   1777277,   -181425,   -237284,   -418708, -92581002,-121085812,-213666814,    314791,     57242,      3150,         0,         0,         0,    -89588,   -153133,   -242722,         0,         0,         0,    928706,   1165989,    404380,    557513
      4533,    350083, 66.035500,     175.3,     455.2,    748610,    239402,      9456, 131231403,  41967167,   1657585,   -175125,   -236938,   -412063, -30699420, -41535304, -72234724,    312632,     64273,      4123, 142310155,  29257050,   1877013,    -87323,   -153514,   -240837, -39749577, -69879480,-109629057,    923735,   1160674,    399955,    553469
      4534,    350084, 98.254400,     415.7,      66.5,    778833,    224741,      3489, 323760787,  93424777,   1450230,   -184821,   -215743,   -400564, -76830049, -89684308,-166514356,    330123,     61285,      3878,  21953166,   4075467,    257920,    -92572,   -142777,   -235349,  -6156054,  -9494646, -15650700,    963654,   1179397,    422695,    565472
      4535,    350085, 48.387700,     293.3,     442.3,    741557,    245563,     16564, 217498659,  72023552,   4858320,   -160678,   -221262,   -381940, -47126932, -64896214,-112023146,    307289,     67731,      5581, 135914035,  29957322,   2468352,    -80314,   -144459,   -224773, -35522776, -63894186, -99416962,    902235,   1123497,    387603,    532062
      4536,    350086, 74.447000,     340.0,     366.8,    785757,    230667,      6264, 267157409,  78426879,   2129613,   -183636,   -212414,   -396049, -62436127, -72220637,-134656764,    332755,     64014,      4682, 122054416,  23480289,   1717323,    -92273,   -140814,   -233087, -33845773, -51650698, -85496471,    969393,   1181806,    425028,    565842
      4537,    350087, 28.600200,     973.2,     900.0,    752319,    248431,     22017, 732157331, 241772875,  21427199,   -165336,   -220475,   -385812,-160905467,-214566705,-375472172,    312552,     69373,      6543, 281296393,  62435897,   5888841,    -82886,   -144056,   -226941, -74597058,-129650026,-204247083,    917656,   1138131,    395437,    539493
      4538,    350088, 43.196700,     101.5,     295.2,    756053,    233804,      7713,  76739362,  23731074,    782858,   -179852,   -238178,   -418030, -18255025, -24175024, -42430049,    315762,     65510,      5134,  93212984,  19338493,   1515616,    -90135,   -154379,   -244514, -26607846, -45572812, -72180658,    935905,   1174083,    405897,    560277
      4539,    350089, 71.736300,     409.3,     626.8,    760744,    236563,      9743, 311372624,  96825379,   3987671,   -179844,   -235911,   -415755, -73610122, -96558312,-170168433,    317842,     66694,      5352, 199223073,  41803951,   3354770,    -90319,   -153201,   -243520, -56612152, -96026415,-152638568,    940588,   1176499,    408161,    561362
      4540,    350090, 86.774000,    1061.7,     117.2,    727746,    250858,     38227, 772647828, 266335972,  40585106,   -158822,   -240336,   -399159,-168621759,-255165160,-423786919,    298306,     71631,      7082,  34961437,   8395117,    829995,    -79530,   -154727,   -234257,  -9320936, -18134036, -27454972,    886568,   1126905,    377836,    532563
      4541,    350091, 62.161200,     457.5,     313.0,    751910,    236623,      9849, 343998845, 108255126,   4505901,   -177698,   -238986,   -416683, -81296659,-109336006,-190632665,    312753,     67078,      4987,  97891574,  20995315,   1560805,    -89205,   -154318,   -243523, -27921127, -48301496, -76222622,    929608,   1168593,    401958,    556275
      4542,    350092, 60.769600,     499.8,         0,    726437,    238628,     12076, 363073393, 119266028,   6035813,   -186969,   -251663,   -438632, -93447261,-125780999,-219228260,    298735,     68054,      4691,         0,         0,         0,    -93902,   -161160,   -255062,         0,         0,         0,    913407,   1165069,    392636,    553796
      4543,    350093, 46.559900,     455.2,     247.2,    706095,    251761,     37687, 321414549, 114601651,  17155055,   -170085,   -246994,   -417079, -77422713,-112431543,-189854256,    286518,     72261,      7051,  70827182,  17863011,   1743004,    -85261,   -158626,   -243887, -21076428, -39212329, -60288757,    876180,   1123174,    371778,    530404
      4544,    350094, 42.444300,         0,    1470.7,    684008,    241970,     15315,         0,         0,         0,   -166101,   -286364,   -452465,         0,         0,         0,    276627,     69143,      5235, 406835237, 101689203,   7699412,    -82026,   -178347,   -260374,-120636062,-262295475,-382931537,    850109,   1136473,    358653,    537001
      4545,    350095, 69.499900,     291.0,    2230.7,    636718,    239030,      6211, 185285077,  69557813,   1807282,   -160426,   -269187,   -429612, -46683861, -78333305,-125017167,    250398,     67845,      4316, 558563387, 151342067,   9627414,    -79693,   -166281,   -245974,-177770343,-370923138,-548693480,    797144,   1066331,    330091,    496372
      4546,    350096, 59.090800,     539.3,     383.3,    644028,    249563,     14275, 347324246, 134589468,   7698595,   -160593,   -267230,   -427822, -86607547,-144117050,-230724596,    254962,     70529,      7502,  97726860,  27033942,   2875642,    -79593,   -165271,   -244864, -30507891, -63348520, -93856410,    804620,   1071850,    334555,    499826
      4547,    350097, 78.696600,     461.3,         0,    621016,    237761,      4993, 286474520, 109679305,   2303415,   -154530,   -278533,   -433063, -71284911,-128487060,-199771971,    243684,     66698,      4574,         0,         0,         0,    -75698,   -169980,   -245679,         0,         0,         0,    775546,   1054079,    319382,    489362
      4548,    350098, 62.745400,     632.5,      16.5,    627901,    243728,      7557, 397147396, 154157867,   4779715,   -149748,   -275201,   -424949, -94715742,-174064553,-268780295,    246885,     68295,      6386,   4073603,   1126860,    105374,    -74029,   -168616,   -242645,  -1221478,  -2782160,  -4003638,    777649,   1052850,    320914,    489530
      4549,    350099, 77.995700,     433.2,      21.7,    646570,    233426,      2220, 280094166, 101119950,    961737,   -151576,   -279108,   -430683, -65662535,-120909534,-186572069,    255775,     64576,      4406,   5550325,   1401302,     95601,    -75925,   -171425,   -247351,  -1647583,  -3719933,  -5367516,    798146,   1077254,    331701,    503126
      4550,    350100,180.868500,      46.5,         0,    638560,    225208,      1443,  29693044,  10472184,     67096,   -146761,   -283261,   -430021,  -6824372, -13171619, -19995991,    251512,     62656,      2987,         0,         0,         0,    -74301,   -173119,   -247420,         0,         0,         0,    785321,   1068581,    325813,    498932
      4551,    350101,218.875500,     447.3,     386.5,    606713,    205336,     11751, 271382878,  91846888,   5256345,   -142563,   -297304,   -439868, -63768630,-132984282,-196752912,    237691,     58173,      1382,  91867626,  22483894,    534060,    -70901,   -178925,   -249826, -27403232, -69154577, -96557809,    749277,   1046581,    308592,    487517
      4552,    350102,133.582700,         0,   13915.5,    552251,    173374,     27539,         0,         0,         0,   -136961,   -307599,   -444561,         0,         0,         0,    216591,     50840,        98,3013972237, 707465940,   1369273,    -64354,   -181245,   -245599,-895518982,-2.52E+009,-3.42E+009,    689212,    996811,    280945,    462190
      4553,    350103,545.565600,         0,    1529.8,    560397,     47083,      2683,         0,         0,         0,   -139483,   -360305,   -499788,         0,         0,         0,    227775,      2048,         0, 348450333,   3133458,         0,    -67568,   -216075,   -283643,-103365196,-330551770,-433916965,    699879,   1060185,    295343,    511418
      4554,    350104,435.292200,         0,    2170.5,    590226,     69612,      3157,         0,         0,         0,   -139787,   -383956,   -523743,         0,         0,         0,    245860,      1901,         0, 533638312,   4126690,         0,    -68105,   -221877,   -289982,-147821005,-481584655,-629405660,    730013,   1113968,    313964,    535841
      4555,    350105,319.790100,         0,     170.2,    671981,     88822,      1858,         0,         0,         0,   -160794,   -305264,   -466057,         0,         0,         0,    287661,      2129,         0,  48959855,    362426,         0,    -78813,   -183214,   -262026, -13413920, -31182967, -44596887,    832774,   1138038,    366473,    549687
      4556,    350106,794.731700,       1.0,    2629.2,    648397,    109402,      2649,    648397,    109402,      2649,   -162273,   -351587,   -513860,   -162273,   -351587,   -513860,    277173,      5423,         1, 728743462,  14259407,      2629,    -79031,   -198390,   -277421,-207788321,-521606338,-729394659,    810669,   1162257,    356204,    554594
      4557,    350107,574.949700,         0,     659.2,    650209,    126127,      1033,         0,         0,         0,   -108778,   -306666,   -415444,         0,         0,         0,    273363,     11258,         0, 180200711,   7420948,         0,    -53008,   -181959,   -234967, -34942624,-119947347,-154889970,    758987,   1065653,    326370,    508329
      4558,    350108,188.273900,         0,         0,    757661,    117614,       331,         0,         0,         0,   -131370,   -289029,   -420400,         0,         0,         0,    325439,     10870,         0,         0,         0,         0,    -62998,   -177181,   -240179,         0,         0,         0,    889031,   1178060,    388437,    565618
      4559,    350109,248.771100,         0,         0,    749298,    135754,      1054,         0,         0,         0,   -130148,   -309082,   -439230,         0,         0,         0,    321193,     17282,         0,         0,         0,         0,    -62304,   -186404,   -248708,         0,         0,         0,    879445,   1188528,    383497,    569901
      4560,    350110,116.853500,         0,      12.0,    778430,    185791,      2094,         0,         0,         0,   -153409,   -233380,   -386788,         0,         0,         0,    335003,     34916,       552,   4020038,    418998,      6629,    -72514,   -150200,   -222714,   -870169,  -1802400,  -2672569,    931838,   1165218,    407517,    557717
      4561,    350111,137.279800,     702.8,     714.3,    769842,    202795,      6100, 541045088, 142524653,   4287123,   -157670,   -237503,   -395173,-110810467,-166917155,-277727622,    328077,     43898,      2490, 234345337,  31356229,   1778635,    -76703,   -154458,   -231161, -54788732,-110329465,-165118198,    927512,   1165015,    404780,    559238
      4562,    350112,144.321000,      68.2,    1589.3,    765762,    222748,      7476,  52224999,  15191448,    509866,   -157777,   -246446,   -404224, -10760413, -16807631, -27568044,    324482,     53246,      2524, 515698660,  84623682,   4011553,    -77272,   -159049,   -236321,-122808409,-252776857,-375585266,    923540,   1169986,    401754,    560803
      4563,    350113, 30.663900,       4.0,      74.2,    720588,    238795,      6309,   2882353,    955181,     25237,   -143445,   -272944,   -416389,   -573780,  -1091774,  -1665554,    296283,     58475,      1972,  21984190,   4338846,    146338,    -73148,   -172561,   -245710,  -5427615, -12804049, -18231664,    864033,   1136977,    369431,    541993
      4564,    350114, 79.626100,     107.8,    1674.0,    743825,    249201,      6460,  80184344,  26863843,    696411,   -160468,   -250793,   -411261, -17298460, -27035444, -44333903,    307793,     63706,      1780, 515244873, 106644297,   2979891,    -81530,   -162304,   -243834,-136481203,-271696896,-408178099,    904293,   1155086,    389323,    551627
      4565,    350115, 58.599500,      68.5,     534.2,    749866,    240132,      7122,  51365816,  16449012,    487844,   -157691,   -226442,   -384133, -10801842, -15511297, -26313139,    313005,     61586,      1962, 167207066,  32899411,   1048076,    -78706,   -147371,   -226077, -42044759, -78725389,-120770148,    907557,   1133999,    391711,    539081
      4566,    350116, 46.003200,      80.7,     372.2,    752820,    255301,     14876,  60752556,  20602777,   1200497,   -164266,   -242522,   -406788, -13256289, -19571533, -32827822,    312676,     67761,      3746, 116378141,  25220603,   1394135,    -83383,   -157589,   -240971, -31035055, -58654477, -89689532,    917086,   1159608,    396059,    553648
      4567,    350117, 30.448500,     122.8,     559.2,    743994,    248257,     13693,  91362492,  30485899,   1681487,   -163121,   -229899,   -393020, -20031205, -28231658, -48262863,    308508,     66400,      4080, 172517565,  37131078,   2281639,    -81763,   -149996,   -231759, -45721787, -83877804,-129599591,    907115,   1137014,    390271,    540267
      4568,    350118, 56.789900,      31.5,     779.2,    784718,    269490,     21092,  24718607,   8488938,    664390,   -178114,   -225334,   -403448,  -5610604,  -7098012, -12708616,    328785,     72566,      4317, 256189653,  56543384,   3364071,    -92163,   -150709,   -242873, -71813632,-117432744,-189246375,    962832,   1188166,    420949,    571658
      4569,    350119, 40.209300,      19.8,     549.0,    761359,    261630,     24124,  15074912,   5180268,    477665,   -164658,   -236268,   -400925,  -3260220,  -4678101,  -7938322,    315126,     71088,      4923, 173004230,  39027076,   2702470,    -84945,   -156244,   -241189, -46634784, -85777901,-132412685,    926017,   1162285,    400071,    556315
      4570,    350120, 22.332300,     571.8,      68.3,    754525,    253171,     21207, 431437141, 144763291,  12126118,   -161286,   -219926,   -381212, -92223388,-125753687,-217977075,    313171,     69393,      5337,  21389570,   4739522,    364495,    -81268,   -144419,   -225687,  -5550637,  -9863811, -15414448,    915811,   1135737,    394439,    538858
      4571,    350121, 34.288300,     644.2,     873.3,    741334,    261768,     29430, 477567486, 168630778,  18958587,   -158651,   -235028,   -393679,-102203187,-151404809,-253607996,    305325,     72147,      5669, 266639954,  63006353,   4950746,    -80691,   -152844,   -233535, -70467232,-133478464,-203945696,    899986,   1135013,    386015,    538859
      4572,    350122, 28.989200,     475.0,    4698.5,    761906,    259065,     34828, 361905583, 123056073,  16543429,   -167091,   -217775,   -384866, -79368313,-103442913,-182811226,    316148,     72188,      6518,1485420688, 339173363,  30622498,    -85732,   -143617,   -229349,-402812772,-674783479,-1.08E+009,    928998,   1146772,    401880,    545497
      4573,    350123, 14.383900,         0,    1285.0,    767854,    262332,     50292,         0,         0,         0,   -165769,   -216552,   -382322,         0,         0,         0,    318642,     73792,      7264, 409455274,  94822435,   9333820,    -85317,   -143289,   -228606,-109632111,-184126598,-293758708,    933623,   1150175,    403959,    547248
      4574,    350124, 14.572800,      24.5,    1499.0,    757072,    257373,     41615,  18548253,   6305635,   1019557,   -166889,   -219528,   -386416,  -4088771,  -5378432,  -9467203,    313622,     72412,      7564, 470119945, 108546056,  11338330,    -85190,   -144238,   -229428,-127699394,-216212481,-343911875,    923960,   1143488,    398812,    543050
      4575,    350125, 14.404500,       9.8,    1306.8,    762316,    263139,     62660,   7470700,   2578760,    614072,   -161658,   -224627,   -386286,  -1584250,  -2201349,  -3785598,    315372,     74713,      7998, 412128639,  97635525,  10452429,    -83122,   -147600,   -230722,-108623728,-192884300,-301508028,    923974,   1148602,    398494,    546095
      4576,    350126, 14.567400,     165.0,     718.8,    751751,    257920,     51636, 124038848,  42556739,   8519872,   -163375,   -227437,   -390812, -26956953, -37527028, -64483981,    310424,     73198,      8129, 223132700,  52614865,   5842973,    -83307,   -148368,   -231675, -59880898,-106647081,-166527978,    915126,   1142563,    393731,    542099
      4577,    350127, 28.768400,         0,     880.0,    749123,    263285,     68366,         0,         0,         0,   -155851,   -232462,   -388313,         0,         0,         0,    307705,     75256,      8284, 270780021,  66225559,   7289954,    -80199,   -151246,   -231445, -70575348,-133096115,-203671462,    904974,   1137436,    387904,    539149
      4578,    350128, 14.570400,      14.8,     748.0,    738270,    258576,     57443,  10926400,   3826921,    850155,   -158775,   -235020,   -393795,  -2349872,  -3478299,  -5828171,    302830,     73837,      8281, 226516596,  55230196,   6194426,    -80904,   -152016,   -232920, -60516272,-113707996,-174224268,    897045,   1132066,    383734,    535750
      4579,    350129, 14.392500,     363.8,    3721.5,    738967,    263790,     69584, 268836109,  95966954,  25314690,   -157014,   -239730,   -396744, -57121571, -87213768,-144335339,    301815,     75836,      8470,1123203345, 282221949,  31520793,    -80870,   -154808,   -235677,-300956560,-576116545,-877073104,    895980,   1135710,    382684,    537492
      4580,    350130, 29.197500,         0,    5892.0,    721636,    259272,     58005,         0,         0,         0,   -163835,   -242025,   -405860,         0,         0,         0,    293547,     74558,      7913,1729576800, 439293273,  46624321,    -83439,   -155701,   -239140,-491624455,-917390926,-1.41E+009,    885471,   1127496,    376986,    532687
      4581,    350131, 14.418000,     164.8,    6313.0,    726194,    263923,     66934, 119676756,  43494447,  11030686,   -155502,   -243406,   -398908, -25626710, -40113380, -65740090,    294761,     76173,      8565,1860826462, 480881807,  54067983,    -80071,   -156561,   -236632,-505488824,-988369540,-1.49E+009,    881696,   1125102,    374832,    531393
      4582,    350132, 14.408200,     150.8,    2440.2,    719487,    263826,     65413, 108498685,  39784907,   9864328,   -163112,   -246182,   -409294, -24597302, -37124236, -61721538,    290890,     76397,      9481, 709830896, 186424002,  23136714,    -84134,   -158585,   -242719,-205303384,-386978441,-592281825,    882599,   1128781,    375024,    533609
      4583,    350133, 25.275600,    1223.3,     776.0,    704421,    258876,     54160, 861718059, 316682897,  66254434,   -163932,   -248123,   -412055,-200538549,-303528465,-504067013,    283715,     74784,      9050, 220162602,  58032703,   7022805,    -83829,   -159241,   -243069, -65051185,-123570741,-188621926,    868353,   1116476,    367544,    526784
      4584,    350134, 45.505000,     662.7,     392.8,    679673,    257225,     38955, 450419558, 170463075,  25815233,   -161677,   -250394,   -412071,-107143289,-165936190,-273079479,    271102,     73938,      9782, 106488761,  29042835,   3842544,    -82291,   -158499,   -240790, -32324011, -62258302, -94582313,    841350,   1091744,    353393,    511892
      4585,    350135, 14.385500,       6.0,     941.8,    705306,    263879,     62733,   4231837,   1583273,    376399,   -158643,   -250620,   -409264,   -951861,  -1503722,  -2455582,    283422,     76423,     10123, 266926793,  71975288,   9533865,    -81512,   -160496,   -242008, -76767570,-151155401,-227922971,    863950,   1114570,    364933,    525430
      4586,    350136, 14.407000,     346.0,     968.2,    691786,    263913,     54493, 239358089,  91314038,  18854636,   -155255,   -249150,   -404405, -53718374, -86205823,-139924196,    276613,     76317,     10863, 267816291,  73889912,  10517611,    -79531,   -158270,   -237801, -77001645,-153237325,-230238970,    847042,   1096192,    356143,    514414
      4587,    350137, 14.381500,     215.5,    1500.8,    681360,    263957,     42462, 146833102,  56882665,   9150640,   -150658,   -253343,   -404001, -32466782, -54595366, -87062148,    271660,     76160,     11760, 407706776, 114300971,  17648798,    -76877,   -159393,   -236269,-115376496,-239216390,-354592886,    832018,   1085361,    348536,    507929
      4588,    350138, 60.511300,     609.5,     650.3,    662819,    257748,     22800, 403988284, 157097434,  13896574,   -153560,   -260720,   -414280, -93594690,-158908881,-252503571,    263367,     73536,     10324, 171267499,  47820401,   6713775,    -77512,   -162651,   -240163, -50406197,-105771817,-156178014,    816379,   1077099,    340879,    503530
      4589,    350139, 28.775700,     213.5,    3793.8,    667344,    262831,     26347, 142477893,  56114472,   5625099,   -144020,   -261346,   -405366, -30748280, -55797389, -86545669,    265401,     75498,     11760,1006878350, 286425803,  44613996,    -72827,   -162881,   -235707,-276289394,-617936213,-894225607,    811364,   1072710,    338228,    501108
      4590,    350140, 60.263900,     661.0,     533.0,    651707,    252601,     13524, 430778124, 166969205,   8939086,   -145707,   -267291,   -412998, -96312533,-176679069,-272991602,    258018,     71699,      8475, 137523800,  38215722,   4517129,    -73488,   -165279,   -238767, -39169345, -88093471,-127262816,    797414,   1064705,    331507,    496785
      4591,    350141, 43.259600,     487.2,     527.8,    660200,    256735,     16111, 321649417, 125081519,   7849297,   -146791,   -269193,   -415984, -71516657,-131150730,-202667387,    261139,     73439,      9001, 137829104,  38761316,   4750588,    -74801,   -167020,   -241820, -39479796, -88153048,-127632844,    806991,   1076184,    335940,    502959
      4592,    350142, 64.173100,     476.2,     106.8,    633805,    242299,      5462, 301817936, 115382941,   2600769,   -146364,   -277824,   -424188, -69698723,-132299837,-201998560,    249465,     68794,      5545,  26642849,   7347184,    592157,    -73462,   -169946,   -243409,  -7845773, -18150278, -25996052,    780169,   1057993,    322927,    492874
      4593,    350143, 57.644100,     411.0,    1331.8,    646996,    247618,      6157, 265915469, 101770802,   2530351,   -144634,   -276029,   -420663, -59444674,-113447837,-172892511,    254351,     71258,      5985, 338744445,  94901915,   7970184,    -73548,   -170484,   -244031, -97951165,-227049971,-325001136,    791631,   1067659,    327899,    498382
      4594,    350144, 61.604500,     383.7,      35.5,    614858,    231293,      7021, 235921087,  88747294,   2694029,   -139941,   -291254,   -431195, -53695434,-111753973,-165449407,    240847,     65969,      3547,   8550063,   2341907,    125906,    -69611,   -176046,   -245657,  -2471203,  -6249623,  -8720826,    754799,   1046053,    310458,    486504
