TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
       154,     43154,650.821852,     165.0,      80.3,     24795,         0,      2347,        80,   4091213,         0,    387258,     13277,     -2594,    -15429,    -18023,   -428051,  -2545740,  -2973791,     15092,         0,      1976,       169,   1211909,         0,    158648,     13540,      -806,     -8210,     -9015,    -64689,   -659232,   -723920,         0,         0,         0,         0,     27389,     42818,     15898,     24107
       155,     43155,1163.76624,      67.9,      13.1,     22833,         0,      1878,        14,   1550394,         0,    127537,       972,     -2592,    -14734,    -17327,   -176029,  -1000441,  -1176470,     14080,         0,      1754,        71,    184446,         0,     22979,       935,      -804,     -8002,     -8806,    -10534,   -104827,   -115361,         0,         0,         0,         0,     25426,     40160,     14884,     22886
       156,     43156,109.650810,      25.6,       9.0,     22849,         0,      1911,        11,    584943,         0,     48928,       282,     -2580,    -14291,    -16872,    -66051,   -365860,   -431911,     13257,         0,      1764,        37,    119314,         0,     15878,       334,      -795,     -8560,     -9354,     -7152,    -77037,    -84188,         0,         0,         0,         0,     25429,     39721,     14052,     22611
       157,     43157,239.535030,       3.3,         0,     26745,      1113,      2224,         1,     88260,      3674,      7339,         3,     -2550,    -15774,    -18324,     -8414,    -52055,    -60470,     16278,       509,      1695,        41,         0,         0,         0,         0,      -792,     -8216,     -9009,         0,         0,         0,      1113,         0,       509,         0,     29295,     45069,     17071,     25287
       158,     43158,174.204558,      37.7,       1.0,     26131,      2700,      2222,         2,    985152,    101791,     83758,        85,     -2592,    -15885,    -18478,    -97731,   -598874,   -696605,     15783,       907,      1739,        52,     15783,       907,      1739,        52,      -807,     -8452,     -9259,      -807,     -8452,     -9259,      2700,         0,       907,         0,     28724,     44609,     16590,     25042
       159,     43159,659.568299,      99.0,      11.3,     25451,      1002,      1970,        14,   2519687,     99153,    195048,      1352,     -2590,    -14446,    -17036,   -256370,  -1430191,  -1686561,     15431,       478,      1697,       105,    174372,      5404,     19181,      1183,      -805,     -7839,     -8644,     -9094,    -88580,    -97674,      1002,         0,       478,         0,     28041,     42487,     16236,     24075
       160,     43160,687.078890,      64.4,         0,     19622,         0,      1447,         0,   1263632,         0,     93189,         0,     -2585,    -18474,    -21058,   -166444,  -1189700,  -1356145,     12438,         0,      1417,        64,         0,         0,         0,         0,      -801,    -10023,    -10824,         0,         0,         0,         0,         0,         0,         0,     22206,     40680,     13238,     23261
       161,     43161,521.862197,      84.7,       9.9,     17755,         0,       661,        26,   1503854,         0,     55962,      2204,     -2565,    -17617,    -20182,   -217248,  -1492183,  -1709430,     11484,         0,       863,       129,    113693,         0,      8546,      1279,      -793,     -9741,    -10534,     -7852,    -96439,   -104291,         0,         0,         0,         0,     20320,     37937,     12277,     22019
       162,     43162,196.889008,       5.0,       7.5,     23919,         0,      1580,        11,    119597,         0,      7902,        54,     -2593,    -16072,    -18666,    -12966,    -80362,    -93328,     14642,         0,      1426,        35,    109818,         0,     10697,       260,      -806,     -8759,     -9565,     -6045,    -65694,    -71739,         0,         0,         0,         0,     26513,     42585,     15448,     24208
       163,     43163,613.234353,      61.0,      22.1,     21253,         0,       647,        29,   1296440,         0,     39448,      1789,     -2591,    -16771,    -19362,   -158063,  -1023023,  -1181087,     13080,         0,       823,       123,    289070,         0,     18187,      2713,      -803,     -9362,    -10165,    -17748,   -206904,   -224652,         0,         0,         0,         0,     23844,     40615,     13883,     23245
       164,     43164,14272.9952,      16.2,         0,      2222,         0,        21,         0,     35992,         0,       336,         0,       -58,    -26671,    -26729,      -937,   -432071,   -433008,      1373,         0,       193,        16,         0,         0,         0,         0,       -24,    -13028,    -13052,         0,         0,         0,         0,         0,         0,         0,      2280,     28951,      1398,     14426
       165,     43165,452.346376,       7.8,         0,      5469,         0,        27,         0,     42657,         0,       212,         0,      -639,    -15423,    -16062,     -4984,   -120298,   -125282,      3077,         0,       285,         8,         0,         0,         0,         0,      -166,     -7359,     -7525,         0,         0,         0,         0,         0,         0,         0,      6108,     21531,      3244,     10603
       166,     43166,968.535311,      10.1,         0,      5146,         0,        28,         0,     51974,         0,       281,         0,      -541,    -12994,    -13534,     -5463,   -131235,   -136697,      2903,         0,       292,        10,         0,         0,         0,         0,      -147,     -6191,     -6338,         0,         0,         0,         0,         0,         0,         0,      5687,     18680,      3050,      9241
       167,     43167,731.884799,      29.2,         0,      6540,         0,        36,         3,    190961,         0,      1043,        90,      -908,    -14535,    -15443,    -26516,   -424425,   -450941,      3617,         0,       358,        59,         0,         0,         0,         0,      -224,     -7040,     -7264,         0,         0,         0,         0,         0,         0,         0,      7448,     21983,      3840,     10880
       168,     43168,392.860256,      86.5,       9.1,      7697,         0,        37,         9,    665765,         0,      3192,       787,     -1140,    -13974,    -15114,    -98590,  -1208790,  -1307380,      4177,         0,       369,        96,     38010,         0,      3353,       877,      -255,     -6910,     -7165,     -2318,    -62881,    -65199,         0,         0,         0,         0,      8836,     22811,      4432,     11342
       169,     43169,439.543588,      16.9,         0,      9249,         0,        37,         0,    156305,         0,       624,         0,     -1283,    -13685,    -14968,    -21681,   -231284,   -252965,      4884,         0,       369,        17,         0,         0,         0,         0,      -278,     -6951,     -7229,         0,         0,         0,         0,         0,         0,         0,     10532,     24217,      5162,     12113
       170,     43170,1728.80490,         0,         0,      6435,         0,        34,         0,         0,         0,         0,         0,      -880,    -13023,    -13903,         0,         0,         0,      3563,         0,       340,         0,         0,         0,         0,         0,      -218,     -6382,     -6600,         0,         0,         0,         0,         0,         0,         0,      7315,     20338,      3781,     10163
       171,     43171,714.171204,       8.1,         0,      6332,         0,        37,         0,     51291,         0,       299,         0,      -854,    -16973,    -17827,     -6918,   -137480,   -144398,      3513,         0,       369,         8,         0,         0,         0,         0,      -214,     -8232,     -8446,         0,         0,         0,         0,         0,         0,         0,      7186,     24159,      3727,     11958
       172,     43172,833.704243,     204.1,      27.8,      8001,         0,        37,        28,   1632970,         0,      7531,      5674,     -1178,    -16233,    -17410,   -240348,  -3313109,  -3553457,      4316,         0,       368,       204,    119990,         0,     10237,      5674,      -260,     -8112,     -8372,     -7225,   -225511,   -232736,         0,         0,         0,         0,      9178,     25411,      4576,     12688
       173,     43173,308.534302,       2.3,         0,      5377,         0,        32,         0,     12367,         0,        74,         0,      -609,    -19810,    -20419,     -1401,    -45562,    -46964,      3027,         0,       299,         2,         0,         0,         0,         0,      -161,     -9794,     -9954,         0,         0,         0,         0,         0,         0,         0,      5986,     25796,      3188,     12981
       174,     43174,12879.8339,      22.1,         0,      3408,         0,         0,         0,     75327,         0,         0,         0,      -144,     -9531,     -9674,     -3178,   -210626,   -213804,      1848,         0,        25,        22,         0,         0,         0,         0,       -70,     -4968,     -5038,         0,         0,         0,         0,         0,         0,         0,      3552,     13083,      1918,      6886
       175,     43175,144.382695,         0,         0,     11164,         0,       204,         0,         0,         0,         0,         0,     -1346,    -13033,    -14379,         0,         0,         0,      5715,         0,        84,         0,         0,         0,         0,         0,      -302,     -7101,     -7403,         0,         0,         0,         0,         0,         0,         0,     12511,     25543,      6017,     13118
       176,     43176,20512.4583,         0,         0,       695,         0,         0,         0,         0,         0,         0,         0,        -2,     -6290,     -6292,         0,         0,         0,       440,         0,         0,         0,         0,         0,         0,         0,        -1,     -3817,     -3818,         0,         0,         0,         0,         0,         0,         0,       697,      6987,       440,      4257
       177,     43177,289.366735,         0,         0,     12917,         0,      1643,         0,         0,         0,         0,         0,     -1391,    -15224,    -16615,         0,         0,         0,      6515,         0,       517,         0,         0,         0,         0,         0,      -322,     -8382,     -8704,         0,         0,         0,         0,         0,         0,         0,     14308,     29532,      6837,     15219
       178,     43178,5098.90728,       3.3,         0,      5946,         0,       154,         0,     19622,         0,       507,         0,      -756,    -15135,    -15891,     -2495,    -49944,    -52439,      3251,         0,        52,         3,         0,         0,         0,         0,      -195,     -7879,     -8073,         0,         0,         0,         0,         0,         0,         0,      6702,     21837,      3446,     11325
       179,     43179,82378.1308,      26.8,         0,       478,         0,         0,         0,     12810,         0,         0,         0,        -2,     -6846,     -6848,       -58,   -183464,   -183522,       283,         0,        27,        27,         0,         0,         0,         0,        -1,     -4236,     -4237,         0,         0,         0,         0,         0,         0,         0,       480,      7326,       284,      4520
       180,     43180,785.887644,     317.6,    1457.1,     20683,         0,      2015,      1457,   6568965,         0,    640050,    462775,     -1611,    -11764,    -13374,   -511626,  -3736097,  -4247724,     10346,         0,       850,       318,  15074604,         0,   1238367,    462775,      -411,     -6953,     -7365,   -599056, -10131877, -10730933,         0,         0,         0,         0,     22294,     34058,     10757,     17710
       181,     43181,8256.66025,      10.2,       1.1,      8128,         0,       578,         1,     82909,         0,      5896,        11,     -1208,    -14107,    -15315,    -12320,   -143890,   -156210,      4228,         0,       247,        10,      4651,         0,       271,        11,      -277,     -7889,     -8166,      -305,     -8678,     -8983,         0,         0,         0,         0,      9336,     23443,      4505,     12394
       182,     43182,6265.91272,       3.9,         0,     20837,         0,      1991,        33,     81263,         0,      7766,       129,     -1551,    -14150,    -15701,     -6049,    -55186,    -61235,     10411,         0,       842,         4,         0,         0,         0,         0,      -381,     -8070,     -8451,         0,         0,         0,         0,         0,         0,         0,     22388,     36538,     10792,     18862
       183,     43183,343.240789,         0,     237.2,     22792,         0,      2046,       237,         0,         0,         0,         0,     -1554,    -12612,    -14166,         0,         0,         0,     11418,         0,       906,         1,   2708348,         0,    214977,       129,      -388,     -7362,     -7749,    -91916,  -1746170,  -1838085,         0,         0,         0,         0,     24346,     36958,     11805,     19167
       184,     43184,948.640963,     294.7,     236.4,     20190,         0,      2079,       236,   5949861,         0,    612713,     69667,     -1567,    -14952,    -16519,   -461764,  -4406498,  -4868263,     10117,         0,       965,       295,   2391758,         0,    228069,     69667,      -388,     -8486,     -8874,    -91734,  -2006017,  -2097751,         0,         0,         0,         0,     21756,     36709,     10505,     18991
       185,     43185,1617.89237,     104.4,      21.0,     10911,         0,      1885,        21,   1139071,         0,    196766,      2192,     -1381,    -18236,    -19617,   -144194,  -1903809,  -2048003,      5511,         0,       829,       104,    115735,         0,     17414,      2192,      -320,    -10151,    -10471,     -6710,   -213171,   -219881,         0,         0,         0,         0,     12292,     30528,      5831,     15982
       186,     43186,854.602301,         0,         0,     15759,         0,      1867,         0,         0,         0,         0,         0,     -1440,    -16796,    -18237,         0,         0,         0,      7885,         0,       906,         0,         0,         0,         0,         0,      -338,     -9462,     -9800,         0,         0,         0,         0,         0,         0,         0,     17200,     33996,      8223,     17685
       187,     43187,662.199239,         0,         0,      8573,         0,       641,         0,         0,         0,         0,         0,     -1260,    -19453,    -20713,         0,         0,         0,      4438,         0,       379,         0,         0,         0,         0,         0,      -286,    -10793,    -11079,         0,         0,         0,         0,         0,         0,         0,      9832,     29286,      4724,     15517
       188,     43188,1355.83137,       5.9,         0,      4581,         0,        13,         0,     27031,         0,        76,         0,      -391,    -21843,    -22233,     -2305,   -128872,   -131177,      2412,         0,        73,         6,         0,         0,         0,         0,      -129,    -11775,    -11904,         0,         0,         0,         0,         0,         0,         0,      4972,     26815,      2541,     14316
       189,     43189,487.423274,       9.9,         0,      4274,         0,         0,         0,     42308,         0,         5,         0,      -320,    -15798,    -16119,     -3172,   -156402,   -159573,      2233,         0,        20,        10,         0,         0,         0,         0,      -118,     -8698,     -8817,         0,         0,         0,         0,         0,         0,         0,      4594,     20392,      2351,     11050
       190,     43190,10085.3168,         0,         0,       987,         0,         0,         0,         0,         0,         0,         0,        -1,    -17403,    -17404,         0,         0,         0,       505,         0,        19,         0,         0,         0,         0,         0,        -2,     -9670,     -9671,         0,         0,         0,         0,         0,         0,         0,       988,     18391,       507,     10176
       191,     43191,1827.42447,      15.9,         0,      1293,         0,         0,         0,     20564,         0,         0,         0,        -1,    -12685,    -12687,       -20,   -201699,   -201719,       741,         0,        17,        16,         0,         0,         0,         0,        -2,     -7267,     -7269,         0,         0,         0,         0,         0,         0,         0,      1295,     13980,       743,      8010
       192,     43192,550.359597,      42.8,       5.4,     20268,         0,      1750,        29,    867465,         0,     74896,      1258,     -1570,    -11996,    -13566,    -67205,   -513438,   -580643,     10085,         0,       914,        75,     54460,         0,      4933,       403,      -406,     -7157,     -7563,     -2192,    -38646,    -40838,         0,         0,         0,         0,     21838,     33834,     10491,     17648
       193,     43193,509.073894,      85.7,      64.6,     22472,         0,      1579,        67,   1925870,         0,    135324,      5708,     -1594,    -11753,    -13347,   -136646,  -1007203,  -1143849,     11251,         0,       897,       102,    726843,         0,     57921,      6563,      -425,     -7070,     -7495,    -27437,   -456735,   -484172,         0,         0,         0,         0,     24067,     35819,     11676,     18746
       194,     43194,842.354852,       7.1,         0,     18082,         0,      1539,         0,    128382,         0,     10928,         0,     -1548,    -12238,    -13786,    -10990,    -86893,    -97883,      9020,         0,       885,         7,         0,         0,         0,         0,      -396,     -7419,     -7815,         0,         0,         0,         0,         0,         0,         0,     19630,     31868,      9416,     16835
       195,     43195,2017.67412,       1.9,         0,     16433,         0,       347,         0,     31223,         0,       659,         0,     -1481,    -20477,    -21958,     -2814,    -38907,    -41721,      8182,         0,       367,         2,         0,         0,         0,         0,      -370,    -11071,    -11441,         0,         0,         0,         0,         0,         0,         0,     17914,     38391,      8552,     19624
       196,     43196,1133.24208,      11.5,         0,     22198,         0,      1071,         0,    255282,         0,     12317,         0,     -1574,    -13786,    -15360,    -18106,   -158539,   -176646,     11052,         0,       711,        12,         0,         0,         0,         0,      -412,     -8007,     -8419,         0,         0,         0,         0,         0,         0,         0,     23773,     37559,     11464,     19471
       197,     43197,555.057435,      35.9,         0,     24112,         0,       921,         0,    865610,         0,     33065,         0,     -1577,    -12793,    -14370,    -56608,   -459280,   -515888,     12032,         0,       719,        36,         0,         0,         0,         0,      -419,     -7632,     -8051,         0,         0,         0,         0,         0,         0,         0,     25689,     38482,     12451,     20083
       198,     43198,1034.86925,      77.9,      54.8,     23542,         0,      1123,        55,   1833927,         0,     87491,      4269,     -1596,    -11691,    -13287,   -124357,   -910700,  -1035057,     11776,         0,       780,        78,    645317,         0,     42728,      4269,      -428,     -7152,     -7581,    -23475,   -391937,   -415412,         0,         0,         0,         0,     25138,     36829,     12204,     19356
       199,     43199,2034.92383,      16.9,       4.7,     21649,         0,       369,         5,    365864,         0,      6237,        79,     -1587,    -12655,    -14242,    -26826,   -213867,   -240693,     10767,         0,       466,        17,     50607,         0,      2190,        79,      -417,     -7852,     -8270,     -1962,    -36905,    -38867,         0,         0,         0,         0,     23236,     35891,     11185,     19037
       200,     43200,695.545260,      12.9,         0,     28752,         0,       440,         0,    370901,         0,      5681,         0,     -1580,    -11476,    -13056,    -20379,   -148046,   -168425,     14421,         0,       521,        13,         0,         0,         0,         0,      -423,     -6864,     -7287,         0,         0,         0,         0,         0,         0,         0,     30332,     41808,     14844,     21708
       201,     43201,1564.06813,       2.9,         0,     27148,         0,       141,         0,     78729,         0,       408,         0,     -1567,    -10396,    -11963,     -4545,    -30147,    -34692,     12914,         0,       219,         3,         0,         0,         0,         0,      -407,     -6826,     -7233,         0,         0,         0,         0,         0,         0,         0,     28715,     39111,     13321,     20147
       202,     43202,1930.33520,      23.1,         0,     32762,         0,       284,         0,    756802,         0,      6559,         0,     -1579,    -11845,    -13423,    -36464,   -273616,   -310081,     16495,         0,       412,        23,         0,         0,         0,         0,      -421,     -6939,     -7360,         0,         0,         0,         0,         0,         0,         0,     34341,     46185,     16916,     23855
       203,     43203,947.824885,      48.0,      65.2,     27841,         0,       325,       145,   1336349,         0,     15603,      6970,     -1580,    -13566,    -15146,    -75831,   -651192,   -727023,     13945,         0,       453,        88,    909207,         0,     29515,      5762,      -423,     -8023,     -8447,    -27590,   -523131,   -550721,         0,         0,         0,         0,     29420,     42987,     14368,     22392
       204,     43204,539.120799,      44.1,      87.4,     31801,         0,       320,       147,   1402434,         0,     14125,      6486,     -1592,    -10157,    -11749,    -70199,   -447945,   -518145,     16008,         0,       443,        88,   1399106,         0,     38750,      7695,      -429,     -6365,     -6794,    -37490,   -556320,   -593810,         0,         0,         0,         0,     33393,     43551,     16437,     22802
       205,     43205,1786.24933,       9.7,         0,     25254,         0,       244,         0,    244966,         0,      2368,         0,     -1588,    -12791,    -14379,    -15403,   -124073,   -139476,     12588,         0,       312,        10,         0,         0,         0,         0,      -425,     -8021,     -8446,         0,         0,         0,         0,         0,         0,         0,     26842,     39633,     13012,     21033
       206,     43206,1310.72882,      17.9,      13.0,     25543,         0,       219,        13,    457218,         0,      3914,       233,     -1588,    -15498,    -17085,    -28419,   -277408,   -305826,     12738,         0,       274,        18,    165591,         0,      3563,       233,      -425,     -9390,     -9815,     -5527,   -122072,   -127599,         0,         0,         0,         0,     27131,     42628,     13163,     22553
       207,     43207,4915.97867,     114.7,      66.2,     36418,         0,       239,        66,   4177163,         0,     27412,      7593,     -1570,     -9473,    -11042,   -180034,  -1086514,  -1266548,     17802,         0,       459,       115,   1178509,         0,     30405,      7593,      -412,     -5924,     -6336,    -27252,   -392169,   -419422,         0,         0,         0,         0,     37988,     47460,     18214,     24138
       208,     43208,168.839276,      48.5,      59.4,     36275,         0,       264,        69,   1759357,         0,     12819,      3355,     -1571,    -10570,    -12141,    -76204,   -512630,   -588834,     18337,         0,       410,        56,   1089200,         0,     24365,      3341,      -420,     -6326,     -6746,    -24966,   -375768,   -400734,         0,         0,         0,         0,     37847,     48416,     18757,     25083
       209,     43209,1092.72720,      15.0,         0,     30452,         0,       339,         0,    456782,         0,      5092,         0,     -1565,    -18364,    -19929,    -23474,   -275460,   -298934,     15404,         0,       567,        15,         0,         0,         0,         0,      -393,     -9871,    -10264,         0,         0,         0,         0,         0,         0,         0,     32017,     50381,     15797,     25668
       210,     43210, 79.456169,       8.0,      10.1,     36880,         0,       255,        68,    295041,         0,      2037,       540,     -1568,    -10684,    -12252,    -12544,    -85474,    -98018,     18681,         0,       402,        84,    188682,         0,      4059,       851,      -400,     -6389,     -6789,     -4035,    -64533,    -68568,         0,         0,         0,         0,     38448,     49132,     19081,     25470
       211,     43211,679.411979,      48.2,         0,     33773,         0,       245,         6,   1627877,         0,     11818,       296,     -1566,    -12952,    -14518,    -75481,   -624273,   -699755,     17154,         0,       375,        53,         0,         0,         0,         0,      -393,     -7526,     -7919,         0,         0,         0,         0,         0,         0,         0,     35339,     48291,     17547,     25073
       212,     43212,2883.62077,       8.7,       5.9,     28778,         0,       181,         6,    250370,         0,      1573,        51,     -1563,    -18395,    -19958,    -13596,   -160036,   -173632,     14685,         0,       288,         9,     86640,         0,      1697,        51,      -392,    -10339,    -10731,     -2316,    -60998,    -63314,         0,         0,         0,         0,     30341,     48736,     15077,     25416
       213,     43213,318.340274,         0,         0,     31784,         0,      1112,         0,         0,         0,         0,         0,     -1560,    -16936,    -18497,         0,         0,         0,     15385,         0,      1166,         0,         0,         0,         0,         0,      -394,     -9884,    -10278,         0,         0,         0,         0,         0,         0,         0,     33345,     50281,     15779,     25662
       214,     43214,975.054828,      13.4,       1.7,     30702,         0,       471,         2,    411410,         0,      6314,        23,     -1565,    -19987,    -21552,    -20967,   -267826,   -288793,     15696,         0,       664,        13,     26682,         0,      1129,        23,      -393,    -10630,    -11024,      -668,    -18072,    -18740,         0,         0,         0,         0,     32267,     52254,     16089,     26719
       215,     43215,1142.62370,      74.0,       2.7,     28895,         0,       774,         3,   2138240,         0,     57275,       200,     -1417,    -22880,    -24298,   -104882,  -1693144,  -1798026,     15030,         0,       708,        74,     40580,         0,      1911,       200,      -361,    -12120,    -12482,      -976,    -32725,    -33700,         0,         0,         0,         0,     30312,     53193,     15391,     27511
       216,     43216,10080.2381,         0,         0,     13819,         0,        58,         0,         0,         0,         0,         0,     -1425,    -16967,    -18392,         0,         0,         0,      6844,         0,        85,         0,         0,         0,         0,         0,      -353,    -10215,    -10568,         0,         0,         0,         0,         0,         0,         0,     15245,     32211,      7197,     17412
       217,     43217,27727.1019,         0,         0,       488,         0,         0,         0,         0,         0,         0,         0,        -1,    -19449,    -19449,         0,         0,         0,       213,         0,         0,         0,         0,         0,         0,         0,        -1,    -11139,    -11139,         0,         0,         0,         0,         0,         0,         0,       489,     19937,       214,     11352
       218,     43218,4547.91756,         0,         0,       546,         0,         0,         0,         0,         0,         0,         0,        -1,     -8905,     -8906,         0,         0,         0,       242,         0,         9,         0,         0,         0,         0,         0,        -1,     -5618,     -5619,         0,         0,         0,         0,         0,         0,         0,       547,      9452,       242,      5861
       219,     43219,54406.3431,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      -775,      -775,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      -727,      -727,         0,         0,         0,         0,         0,         0,         0,         0,       775,         0,       727
       220,     43220,33738.1326,       2.0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      -906,      -906,         0,     -1813,     -1813,         2,         0,         2,         2,         0,         0,         0,         0,         0,     -1046,     -1046,         0,         0,         0,         0,         0,         0,         0,         0,       906,         2,      1048
       221,     43221,319502.805,      18.4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,        18,        18,         0,         0,         0,         0,         0,       -19,       -19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,        19
       222,     43222,8599.87056,      14.4,         0,     23315,         0,       140,         0,    335733,         0,      2020,         0,     -2295,    -14369,    -16665,    -33055,   -206918,   -239973,     12066,         0,       378,        14,         0,         0,         0,         0,      -713,     -8994,     -9707,         0,         0,         0,         0,         0,         0,         0,     25610,     39980,     12779,     21773
       223,     43223,4396.12960,       3.9,         0,      8452,         0,        21,         0,     32964,         0,        83,         0,     -1881,    -21940,    -23820,     -7335,    -85565,    -92900,      5196,         0,       104,         4,         0,         0,         0,         0,      -538,    -11995,    -12533,         0,         0,         0,         0,         0,         0,         0,     10333,     32273,      5734,     17729
       224,     43224,11000.4016,      24.0,         0,      1288,         0,         0,         0,     30911,         0,         0,         0,       -21,    -10519,    -10540,      -508,   -252446,   -252954,      1610,         0,        26,        24,         0,         0,         0,         0,        -8,     -5830,     -5838,         0,         0,         0,         0,         0,         0,         0,      1309,     11828,      1618,      7448
       225,     43225,5531.28058,       8.3,         0,     12907,         0,       151,         0,    107127,         0,      1253,         0,     -2164,    -21021,    -23185,    -17963,   -174472,   -192435,      7420,         0,       468,         8,         0,         0,         0,         0,      -603,    -11930,    -12533,         0,         0,         0,         0,         0,         0,         0,     15071,     36092,      8023,     19953
       226,     43226,6046.34577,      33.7,       3.6,       375,         0,         4,         4,     12654,         0,       121,       121,        -2,    -23498,    -23500,       -75,   -791889,   -791964,       609,         0,        35,        34,      2192,         0,       126,       121,        -2,    -13258,    -13260,        -8,    -47727,    -47735,         0,         0,         0,         0,       378,     23876,       611,     13869
       227,     43227,54410.6876,       6.7,         0,       468,         0,         0,         0,      3134,         0,         0,         0,        -2,     -8371,     -8373,       -15,    -56087,    -56102,       715,         0,        14,         7,         0,         0,         0,         0,        -2,     -5468,     -5470,         0,         0,         0,         0,         0,         0,         0,       470,      8841,       718,      6185
       228,     43228,638.113369,       4.3,         0,     23959,      2130,      2018,        39,    103023,      9161,      8677,       167,     -2578,    -14285,    -16863,    -11087,    -61424,    -72511,     13839,       515,      1914,        37,         0,         0,         0,         0,      -794,     -8153,     -8947,         0,         0,         0,         0,      2130,         0,       515,     26537,     40822,     14633,     22786
       229,     43229,2962.95230,      33.4,       3.3,     20268,         0,      1727,         4,    676962,         0,     57691,       131,     -2580,    -15552,    -18132,    -86178,   -519442,   -605620,     11928,         0,      1619,        35,     39361,         0,      5342,       116,      -793,     -9170,     -9962,     -2616,    -30260,    -32876,         0,         0,         0,         0,     22849,     38401,     12720,     21890
       230,     43230,717.040357,      64.7,      14.1,     14923,         0,       373,        14,    965505,         0,     24102,       912,     -2555,    -16225,    -18780,   -165290,  -1049764,  -1215054,      9150,         0,       519,        65,    129016,         0,      7313,       912,      -786,     -9807,    -10593,    -11086,   -138279,   -149365,         0,         0,         0,         0,     17478,     33703,      9936,     19743
       231,     43231,1015.01620,         0,         0,      4339,         0,         5,         0,         0,         0,         0,         0,     -1312,    -19083,    -20395,         0,         0,         0,      3664,         0,        43,         0,         0,         0,         0,         0,      -337,    -11299,    -11636,         0,         0,         0,         0,         0,         0,         0,      5651,     24734,      4002,     15301
       232,     43232,9026.77027,      26.1,         0,      6972,         0,        36,         0,    181979,         0,       943,         0,     -1201,    -21439,    -22639,    -31345,   -559545,   -590890,      5707,         0,       199,        26,         0,         0,         0,         0,      -349,    -11809,    -12157,         0,         0,         0,         0,         0,         0,         0,      8173,     29612,      6056,     17865
       233,     43233, 10.654470,         0,      82.4,     45396,      5657,     11002,      1646,         0,         0,         0,         0,     -2432,     -6441,     -8873,         0,         0,         0,     22414,      1267,      4772,       771,   1846938,    104405,    393187,     63521,      -813,     -4093,     -4907,    -67031,   -337281,   -404312,         0,      5657,         0,      1267,     47828,     54269,     23228,     27321
       234,     43234, 14.220555,         0,      17.9,     45538,      5668,     13293,      1528,         0,         0,         0,         0,     -2372,     -6274,     -8646,         0,         0,         0,     22483,      1269,      5378,      1090,    402453,     22721,     96275,     19518,      -781,     -3936,     -4717,    -13988,    -70449,    -84437,         0,      5668,         0,      1269,     47911,     54185,     23265,     27201
       235,     43235, 26.839507,      33.8,      51.7,     46524,      5772,     13617,      1740,   1572525,    195103,    460251,     58795,     -2315,     -5818,     -8133,    -78261,   -196637,   -274898,     23016,      1292,      5441,       960,   1189933,     66798,    281303,     49651,      -751,     -3728,     -4479,    -38847,   -192723,   -231571,         0,      5772,         0,      1292,     48840,     54657,     23768,     27495
       236,     43236, 29.218676,         0,     314.1,     46544,      5679,     12158,      1715,         0,         0,         0,         0,     -2334,     -5686,     -8020,         0,         0,         0,     23029,      1293,      5073,       901,   7233434,    406053,   1593499,    283056,      -761,     -3691,     -4452,   -238988,  -1159468,  -1398456,         0,      5679,         0,      1293,     48878,     54564,     23790,     27481
       237,     43237, 73.576519,         0,         0,     46668,      6131,     13852,       222,         0,         0,         0,         0,     -1688,     -5976,     -7665,         0,         0,         0,     22793,      1340,      5664,       535,         0,         0,         0,         0,      -510,     -3947,     -4456,         0,         0,         0,         0,      6131,         0,      1340,     48356,     54333,     23303,     27250
       238,     43238, 56.510442,         0,         0,     44079,      5508,     11383,       347,         0,         0,         0,         0,     -2409,     -7087,     -9497,         0,         0,         0,     21708,      1243,      4937,       866,         0,         0,         0,         0,      -800,     -4358,     -5158,         0,         0,         0,         0,      5508,         0,      1243,     46488,     53575,     22508,     26866
       239,     43239, 37.813200,      43.0,         0,     43667,      2406,      9675,       277,   1877660,    103444,    416009,     11920,     -2421,     -7236,     -9658,   -104120,   -311161,   -415282,     21491,       708,      4400,       837,         0,         0,         0,         0,      -802,     -4513,     -5315,         0,         0,         0,         0,      2406,         0,       708,     46088,     53324,     22293,     26806
