TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
      5492,    351042,165.701000,     233.2,      82.3,    381892,     76345,       958,  89057206,  17803590,    223484,   -340138,   -292779,   -632918, -79320296, -68276082,-147596378,    230796,     50339,      1218,  18994532,   4142866,    100234,   -130545,   -147170,   -277714, -10743836, -12112061, -22855897,    722030,   1014810,    361341,    508511
      5493,    351043,159.382700,     340.3,         0,    403714,     88403,       558, 137383816,  30083455,    189900,   -326966,   -268505,   -595471,-111266462, -91372399,-202638861,    238303,     51204,      1330,         0,         0,         0,   -124728,   -138239,   -262967,         0,         0,         0,    730680,    999185,    363031,    501270
      5494,    351044,169.495900,     292.2,      84.3,    421327,    100450,       891, 123111717,  29351374,    260456,   -318764,   -260676,   -579439, -93142776, -76169412,-169312188,    243266,     51831,      1770,  20507294,   4369373,    149240,   -123160,   -133087,   -256247, -10382413, -11219198, -21601611,    740091,   1000766,    366426,    499513
      5495,    351045,160.165700,     424.3,     380.7,    455958,    111920,      1859, 193463118,  47487633,    788734,   -318836,   -250802,   -569638,-135282118,-106415484,-241697603,    254152,     52879,      2330,  96755791,  20131092,    887152,   -124418,   -130858,   -255276, -47366009, -49817629, -97183638,    774794,   1025597,    378571,    509428
      5496,    351046,163.337600,     403.5,       6.2,    437977,    122483,      4081, 176723895,  49421770,   1646663,   -316457,   -244863,   -561320,-127690306, -98802390,-226492697,    242232,     53799,      2196,   1501836,    333555,     13616,   -123779,   -130065,   -253845,   -767433,   -806404,  -1573836,    754434,    999298,    366011,    496076
      5497,    351047,210.707700,     373.0,         0,    459930,    131871,      2909, 171553970,  49187880,   1085143,   -336843,   -261345,   -598188,-125642401, -97481647,-223124048,    251094,     54668,      1473,         0,         0,         0,   -133269,   -138184,   -271453,         0,         0,         0,    796773,   1058118,    384364,    522547
      5498,    351048,163.385100,         0,         0,    279677,     42232,       185,         0,         0,         0,   -313108,   -309291,   -622399,         0,         0,         0,    188529,     42065,       883,         0,         0,         0,   -120359,   -149552,   -269911,         0,         0,         0,    592786,    902076,    308888,    458440
      5499,    351049,296.885500,     751.5,         0,    299410,     51532,       163, 225006338,  38726518,    122415,   -329582,   -310048,   -639631,-247681047,-233001359,-480682407,    194677,     45641,      2161,         0,         0,         0,   -127635,   -153176,   -280811,         0,         0,         0,    628992,    939040,    322312,    475488
      5500,    351050,153.694100,     282.2,         0,    339299,     63749,      1029,  95750144,  17989952,    290419,   -352974,   -297219,   -650193, -99609319, -83875218,-183484537,    212493,     48038,      1399,         0,         0,         0,   -137179,   -148967,   -286146,         0,         0,         0,    692273,    989492,    349672,    498639
      5501,    351051,258.787500,     422.0,     729.3,    357535,     75735,      1098, 150879857,  31960243,    463228,   -339395,   -280628,   -620023,-143224530,-118425055,-261649585,    220528,     48873,      1245, 160831315,  35642995,    908139,   -130300,   -142005,   -272305, -95028023,-103564367,-198592390,    696930,    977558,    350829,    492834
      5502,    351052,241.239300,     383.5,         0,    375974,     88087,       623, 144186097,  33781383,    238969,   -336702,   -268976,   -605679,-129125391,-103152472,-232277863,    227706,     49622,      1182,         0,         0,         0,   -128066,   -136395,   -264462,         0,         0,         0,    712677,    981653,    355773,    492168
      5503,    351053,242.615400,     368.3,      57.2,    401072,    100529,       794, 147714671,  37024703,    292399,   -329603,   -256153,   -585756,-121392956, -94341143,-215734100,    235706,     50163,      1240,  13482391,   2869305,     70929,   -127540,   -132012,   -259551,  -7295262,  -7551069, -14846331,    730675,    986828,    363246,    495257
      5504,    351054,138.750500,     272.8,      84.3,    404812,    110405,      4012, 110432784,  30118485,   1094354,   -312234,   -255934,   -568168, -85177392, -69818806,-154996198,    232107,     51122,      1717,  19566654,   4309619,    144753,   -121679,   -132214,   -253893, -10257531, -11145667, -21403198,    717046,    972980,    353786,    486001
      5505,    351055,236.938100,     512.3,    4356.8,    412399,    121686,      6219, 211272152,  62339716,   3185758,   -326993,   -264726,   -591719,-167518689,-135618979,-303137667,    233619,     51576,      1312,1017829775, 224704596,   5717468,   -128372,   -136905,   -265277,-559291590,-596468933,-1.16E+009,    739393,   1004118,    361991,    498896
      5506,    351056,244.250800,     285.8,    1648.3,    414695,    130339,      5799, 118519836,  37251012,   1657391,   -341914,   -286941,   -628856, -97719145, -82007803,-179726948,    231347,     52118,      1072, 381328732,  85905970,   1767139,   -134869,   -149974,   -284844,-222305364,-247202902,-469508266,    756609,   1043551,    366216,    516191
      5507,    351057,278.701400,     306.8,     663.2,    428424,    134698,      6566, 131440393,  41325459,   2014434,   -366421,   -267560,   -633980,-112417838, -82087335,-194505173,    232870,     52180,      1368, 154439293,  34605817,    907297,   -145862,   -147812,   -293674, -96735855, -98028857,-194764713,    794844,   1062404,    378732,    526544
      5508,    351058, 56.942500,     322.3,    1117.0,    482916,    139072,     11239, 155643980,  44822909,   3622252,   -320197,   -235546,   -555743,-103199510, -75916520,-179116030,    252488,     55059,      1819, 282029025,  61501141,   2031542,   -130112,   -133652,   -263764,-145335488,-149289398,-294624886,    803114,   1038660,    382600,    516252
      5509,    351059,513.781400,       1.2,     397.7,    249308,     21515,       440,    299169,     25818,       528,   -290079,   -324388,   -614467,   -348095,   -389265,   -737361,    172778,     24802,       164,  68713653,   9863818,     65413,   -111073,   -154973,   -266046, -44173648, -61632809,-105806457,    539387,    863775,    283850,    438824
      5510,    351060,162.265500,         0,     191.0,    279711,     27046,       291,         0,         0,         0,   -307722,   -319414,   -627136,         0,         0,         0,    187625,     31319,       127,  35836397,   5981983,     24320,   -118796,   -153940,   -272736, -22689945, -29402588, -52092533,    587433,    906847,    306421,    460361
      5511,    351061,232.711600,         0,       9.8,    238386,     30940,       293,         0,         0,         0,   -312360,   -367420,   -679780,         0,         0,         0,    170332,     35074,       717,   1669251,    343724,      7024,   -123003,   -171291,   -294294,  -1205431,  -1678650,  -2884081,    550746,    918166,    293335,    464626
      5512,    351062,312.533100,     822.8,     190.2,    253911,     36576,       293, 208918111,  30094725,    240728,   -314066,   -357543,   -671609,-258413407,-294186097,-552599504,    178299,     38980,      1735,  33912488,   7414065,    330071,   -123580,   -165888,   -289468, -23504941, -31551908, -55056849,    567977,    925520,    301879,    467767
      5513,    351063,132.150800,     651.0,         0,    292489,     49460,       185, 190410330,  32198547,    120160,   -332181,   -309566,   -641747,-216249556,-201527768,-417777324,    192316,     44652,      2538,         0,         0,         0,   -129342,   -152046,   -281388,         0,         0,         0,    624670,    934236,    321658,    473703
      5514,    351064, 69.299100,     149.3,         0,    304147,     54944,       607,  45409098,   8203199,     90580,   -345270,   -318037,   -663307, -51548875, -47482927, -99031802,    197455,     46108,      2831,         0,         0,         0,   -135115,   -154867,   -289983,         0,         0,         0,    649417,    967454,    332571,    487438
      5515,    351065, 85.607100,     118.0,     298.0,    316339,     61123,      1098,  37327955,   7212524,    129508,   -346582,   -307326,   -653909, -40896727, -36264504, -77161231,    203649,     47023,      2137,  60687412,  14012930,    636762,   -135234,   -151175,   -286410, -40299869, -45050175, -85350044,    662921,    970247,    338883,    490059
      5516,    351066,102.355200,     197.7,     823.0,    392774,    110352,      4289,  77651471,  21816514,    847887,   -327420,   -270551,   -597971, -64730975, -53487985,-118218961,    227832,     49956,      1319, 187505717,  41113431,   1085559,   -128063,   -137964,   -266027,-105395973,-113544360,-218940334,    720194,    990746,    355895,    493859
      5517,    351067,100.349600,     572.3,    1890.7,    489788,    137080,      9596, 280305771,  78450973,   5491954,   -341481,   -248779,   -590261,-195429661,-142376499,-337806161,    255839,     52874,      1298, 483714077,  99968796,   2454967,   -138173,   -141758,   -279931,-261243471,-268021672,-529265144,    831269,   1080049,    394012,    535769
      5518,    351068,106.425400,      13.2,    1732.5,    497177,    137604,     14113,   6562738,   1816368,    186289,   -343884,   -244298,   -588182,  -4539266,  -3224730,  -7763996,    259652,     52910,      1356, 449846246,  91667109,   2349690,   -139258,   -138887,   -278146,-241265093,-240622171,-481887264,    841061,   1085359,    398910,    537797
      5519,    351069,322.926100,     319.8,         0,    226151,     26256,       117,  72323093,   8396711,     37526,   -313729,   -348089,   -661818,-100330419,-111318988,-211649408,    164497,     29938,       549,         0,         0,         0,   -123245,   -163076,   -286321,         0,         0,         0,    539880,    887969,    287741,    450818
      5520,    351070,214.139900,     824.2,         0,    228392,     36521,      2736, 188240526,  30100327,   2255374,   -293782,   -371526,   -665308,-242135031,-306211612,-548346643,    165143,     39517,      2593,         0,         0,         0,   -115733,   -172159,   -287893,         0,         0,         0,    522174,    893700,    280876,    453036
      5521,    351071,132.790800,     519.8,         0,    262730,     41892,      1009, 136566949,  21775393,    524474,   -317706,   -324543,   -642249,-165143684,-168697387,-333841072,    182076,     41751,      2815,         0,         0,         0,   -124762,   -153228,   -277990,         0,         0,         0,    580436,    904979,    306838,    460066
      5522,    351072,259.368400,     618.2,     139.0,    244878,     44391,      2196, 151383284,  27442813,   1357645,   -304144,   -323214,   -627359,-188021989,-199811185,-387833174,    171686,     43332,      2905,  23864363,   6023082,    403805,   -120678,   -153275,   -273953, -16774231, -21305222, -38079453,    549022,    872236,    292364,    445639
      5523,    351073,174.618500,     739.0,     115.3,    288949,     49568,       526, 213533484,  36630659,    388732,   -335818,   -309028,   -644847,-248169649,-228372012,-476541661,    191107,     44817,      3053,  22034610,   5167411,    352056,   -131401,   -150594,   -281995, -15150536, -17363446, -32513982,    624767,    933796,    322508,    473101
      5524,    351074, 52.959000,     246.0,      24.5,    283456,     55205,       858,  69730284,  13580537,    211106,   -335890,   -304530,   -640420, -82629028, -74914397,-157543425,    186984,     46048,      2866,   4581111,   1128180,     70215,   -132389,   -148006,   -280395,  -3243535,  -3626136,  -6869671,    619347,    923877,    319373,    467379
      5525,    351075,126.823500,     715.8,     380.8,    287966,     61691,      1581, 206126217,  44158348,   1131597,   -334235,   -310787,   -645022,-239245683,-222461399,-461707082,    187814,     46610,      2411,  71519659,  17749030,    918034,   -131396,   -154125,   -285521, -50035534, -58690754,-108726288,    622202,    932989,    319210,    473335
      5526,    351076,220.296000,     327.0,     968.0,    337709,     73388,      1500, 110430752,  23997770,    490583,   -344795,   -289235,   -634030,-112748064, -94579737,-207327801,    211726,     47178,      1874, 204950612,  45667907,   1814410,   -134247,   -144284,   -278530,-129950787,-139666641,-269617428,    682504,    971739,    345973,    490256
      5527,    351077,390.441300,     580.7,      33.3,    349618,     83583,      1034, 203023139,  48536590,    600412,   -333312,   -279240,   -612552,-193554095,-162154867,-355708962,    216097,     47147,      1558,   7196038,   1569991,     51884,   -128303,   -141864,   -270167,  -4272502,  -4724063,  -8996564,    682930,    962170,    344401,    486264
      5528,    351078,402.180300,     641.7,     263.2,    364456,     94457,       887, 233871279,  60613100,    568943,   -336035,   -271524,   -607559,-215633884,-174237030,-389870915,    221075,     47237,      1284,  58186840,  12432857,    338076,   -130418,   -139178,   -269596, -34326039, -36631624, -70957663,    700491,    972015,    351493,    490671
      5529,    351079,194.382300,     229.3,     360.8,    406793,    107772,      3651,  93277555,  24712046,    837082,   -338702,   -268720,   -607423, -77664448, -61617610,-139282058,    236363,     48530,      1349,  85279653,  17509518,    486635,   -132443,   -137589,   -270032, -47785354, -49642108, -97427463,    745495,   1014215,    368805,    506394
      5530,    351080,219.009200,     571.3,    2300.7,    401672,    112700,      3907, 229474950,  64385653,   2232030,   -336832,   -271859,   -608692,-192432228,-155313236,-347745464,    231640,     47443,      1159, 532933870, 109152149,   2665431,   -132354,   -141648,   -274002,-304506531,-325889745,-630396276,    738504,   1010363,    363994,    505642
      5531,    351081,182.876800,     312.2,     314.2,    370420,    115877,      6439, 115644969,  36176861,   2010214,   -345306,   -279081,   -624387,-107804435, -87129040,-194933475,    213706,     46533,      1343,  67146436,  14620659,    422086,   -135566,   -143681,   -279247, -42594945, -45144541, -87739486,    715725,    994806,    349272,    492953
      5532,    351082,424.200100,     359.7,    7049.2,    412746,    127201,      7546, 148464764,  45754351,   2714124,   -364005,   -263774,   -627778,-130932487, -94879397,-225811885,    227817,     48365,       785,1605929797, 340936171,   5534638,   -144008,   -146295,   -290304,-1.02E+009,-1.03E+009,-2.05E+009,    776751,   1040524,    371826,    518121
      5533,    351083,121.813200,     856.2,    1718.7,    485904,    131574,      5394, 416031047, 112653442,   4618462,   -367654,   -222409,   -590063,-314785298,-190426952,-505212250,    254177,     48164,      1032, 436853651,  82779828,   1773516,   -149966,   -132459,   -282425,-257747252,-227657314,-485404565,    853558,   1075967,    404143,    536602
      5534,    351084,190.191600,       0.2,    1714.0,    476167,    129106,      7614,     95233,     25821,      1523,   -367615,   -218632,   -586247,    -73523,    -43726,   -117249,    251279,     47070,      1114, 430692294,  80678267,   1908594,   -149485,   -129070,   -278555,-256217712,-221225229,-477442941,    843782,   1062414,    400764,    529834
      5535,    351085,117.483200,      21.3,      21.8,    224011,     15169,        22,   4771431,    323109,       464,   -255486,   -337720,   -593206,  -5441861,  -7193429, -12635290,    161640,     18355,       338,   3523763,    400139,      7374,    -97258,   -160102,   -257360,  -2120232,  -3490224,  -5610455,    479497,    817217,    258899,    419001
      5536,    351086,107.414800,      94.2,         0,    239215,     19031,       232,  22534045,   1792715,     21875,   -268595,   -346997,   -615593, -25301690, -32687150, -57988840,    168675,     21853,       380,         0,         0,         0,   -102706,   -163596,   -266303,         0,         0,         0,    507810,    854808,    271381,    434978
      5537,    351087,296.643500,     331.0,         0,    226628,     18578,        21,  75014016,   6149174,      6909,   -270487,   -339998,   -610485, -89531287,-112539178,-202070465,    163582,     22079,       668,         0,         0,         0,   -104528,   -160169,   -264697,         0,         0,         0,    497116,    837113,    268110,    428279
      5538,    351088,161.540400,     138.3,         0,    224137,     23299,       218,  30998080,   3222291,     30208,   -299827,   -353726,   -653553, -41466122, -48920237, -90386359,    163110,     26602,       690,         0,         0,         0,   -117365,   -165850,   -283216,         0,         0,         0,    523964,    877689,    280475,    446326
      5539,    351089,118.416800,       2.8,       0.7,    249778,     28967,       451,    699378,     81106,      1263,   -336938,   -318107,   -655045,   -943428,   -890699,  -1834126,    177598,     33885,       947,    124319,     23719,       663,   -131858,   -150369,   -282226,    -92300,   -105258,   -197559,    586716,    904823,    309456,    459825
      5540,    351090,138.717400,       5.7,         0,    249088,     31999,      1424,   1419804,    182394,      8115,   -332991,   -334575,   -667566,  -1898051,  -1907075,  -3805126,    176760,     36604,      1047,         0,         0,         0,   -130569,   -157825,   -288393,         0,         0,         0,    582080,    916654,    307329,    465154
      5541,    351091,210.999700,     911.0,    3187.2,    221784,     38452,      4001, 202045320,  35029538,   3644538,   -299965,   -347464,   -647430,-273268472,-316540009,-589808481,    162295,     41271,      2934, 517265522, 131538109,   9351846,   -120139,   -160687,   -280826,-382905769,-512142386,-895048156,    521749,    869214,    282433,    443121
      5542,    351092,217.324300,     561.8,     115.7,    256499,     49310,      1059, 144100879,  27702356,    594711,   -321089,   -316536,   -637625,-180387633,-177830006,-358217639,    175157,     45260,      2982,  20265677,   5236629,    345043,   -128124,   -152154,   -280278, -14823994, -17604165, -32428159,    577587,    894123,    303282,    455435
      5543,    351093,150.921200,     439.8,         0,    260060,     57413,      1670, 114374227,  25250283,    734529,   -323896,   -331659,   -655555,-142449637,-145863642,-288313279,    176517,     46129,      3528,         0,         0,         0,   -128867,   -158238,   -287105,         0,         0,         0,    583956,    915615,    305385,    463623
      5544,    351094, 96.532600,    1132.5,     727.3,    282122,     58035,      3471, 319503508,  65724594,   3930697,   -331455,   -310121,   -641576,-375372622,-351212583,-726585205,    185153,     45977,      3040, 134661785,  33439297,   2210939,   -130585,   -152802,   -283386, -94974292,-111132579,-206106871,    613577,    923699,    315738,    468539
      5545,    351095,207.201700,     418.5,      53.5,    313120,     68804,      2123, 131040520,  28794417,    888440,   -339102,   -314044,   -653146,-141914270,-131427208,-273341478,    200405,     46265,      2537,  10721675,   2475202,    135718,   -132021,   -156385,   -288406,  -7063137,  -8366571, -15429708,    652222,    966265,    332426,    488811
      5546,    351096,207.616500,      54.0,     649.7,    381288,    102232,      3480,  20589535,   5520526,    187933,   -357584,   -295096,   -652680, -19309510, -15935198, -35244708,    226955,     46098,      1406, 147452466,  29949847,    913727,   -139999,   -145964,   -285964, -90957662, -94833127,-185790788,    738871,   1033967,    366954,    512919
      5547,    351097,204.144300,     274.5,         0,    399402,    121166,      4699, 109635721,  33260065,   1289976,   -366042,   -246702,   -612744,-100478464, -67719648,-168198112,    224397,     45090,      1042,         0,         0,         0,   -144354,   -135637,   -279991,         0,         0,         0,    765443,   1012145,    368751,    504388
      5548,    351098,179.526800,     160.5,      27.3,    449955,    126752,      3059,  72217763,  20343666,    490997,   -399599,   -244593,   -644191, -64135563, -39257110,-103392673,    244288,     45549,      1174,   6669069,   1243477,     32060,   -161784,   -139914,   -301698,  -4416705,  -3819656,  -8236361,    849553,   1094146,    406072,    545986
      5549,    351099, 99.295300,     170.8,         0,    213356,     21408,        13,  36441166,   3656427,      2234,   -286178,   -345879,   -632058, -48879235, -59076187,-107955422,    158362,     26013,      1287,         0,         0,         0,   -111999,   -162464,   -274462,         0,         0,         0,    499534,    845413,    270361,    432824
      5550,    351100, 93.281900,     120.0,         0,    229626,     21816,         0,  27555078,   2617872,         0,   -304118,   -326912,   -631030, -36494160, -39229460, -75723620,    166155,     25786,      1315,         0,         0,         0,   -118967,   -154569,   -273536,         0,         0,         0,    533744,    860656,    285121,    439691
      5551,    351101,253.493800,     735.0,         0,    227202,     24851,        80, 166993296,  18265790,     59116,   -307729,   -333130,   -640859,-226181141,-244850423,-471031565,    166094,     30077,      1340,         0,         0,         0,   -120838,   -156480,   -277318,         0,         0,         0,    534931,    868061,    286933,    443412
      5552,    351102,162.825100,     533.3,         0,    208952,     28857,      2014, 111434190,  15389204,   1074289,   -304754,   -346472,   -651226,-162525547,-184773398,-347298945,    156526,     34747,      1907,         0,         0,         0,   -120647,   -161709,   -282357,         0,         0,         0,    513707,    860178,    277173,    438883
      5553,    351103, 58.818300,      24.2,     732.3,    213379,     31299,      2472,   5163764,    757425,     59811,   -309308,   -363641,   -672949,  -7485243,  -8800116, -16285359,    159156,     37158,      1912, 116549744,  27211091,   1400127,   -122421,   -167846,   -290267, -89649152,-122913614,-212562766,    522686,    886327,    281577,    449423
      5554,    351104,126.452300,      30.7,     735.0,    216331,     33549,      4088,   6641352,   1029943,    125505,   -310011,   -354178,   -664189,  -9517344, -10873271, -20390614,    160372,     38564,      2273, 117873261,  28344183,   1670559,   -123066,   -164701,   -287767, -90453213,-121055571,-211508784,    526342,    880520,    283437,    448139
      5555,    351105, 65.464300,     583.5,         0,    227731,     38870,      3935, 132881166,  22680676,   2295940,   -310000,   -330712,   -640712,-180885129,-192970194,-373855323,    165544,     42104,      2584,         0,         0,         0,   -124433,   -154764,   -279197,         0,         0,         0,    537731,    868443,    289977,    444741
      5556,    351106,144.172100,     484.3,     246.8,    239492,     39361,      1689, 115985942,  19062323,    817983,   -327973,   -342989,   -670961,-158837202,-166109344,-324946546,    172745,     42794,      2485,  42633385,  10561584,    613199,   -131669,   -159043,   -290712, -32495860, -39251907, -71747767,    567465,    910453,    304413,    463457
      5557,    351107,166.624300,     458.0,      16.7,    256455,     44487,      1676, 117456340,  20375027,    767564,   -335467,   -303625,   -639092,-153643845,-139060082,-292703927,    175890,     44567,      1787,   2937366,    744272,     29842,   -134514,   -146715,   -281230,  -2246389,  -2450148,  -4696537,    591922,    895546,    310404,    457120
      5558,    351108,110.015600,     130.7,     803.5,    265219,     47847,      3979,  34664148,   6253590,    520051,   -346357,   -302377,   -648734, -45268865, -39520618, -84789483,    180185,     45245,      1980, 144778960,  36353987,   1591042,   -138814,   -146973,   -285787,-111537216,-118092416,-229629632,    611576,    913953,    319000,    465972
      5559,    351109,129.983400,     461.0,    2195.5,    275991,     53941,      4342, 127231873,  24867002,   2001588,   -342806,   -304095,   -646901,-158033409,-140187993,-298221402,    183085,     45683,      2166, 401962806, 100296336,   4756065,   -136928,   -148613,   -285541,-300624731,-326279828,-626904558,    618797,    922892,    320013,    468626
      5560,    351110,133.210700,     254.5,     329.2,    283297,     62676,      3055,  72098983,  15951082,    777562,   -336671,   -309954,   -646625, -85682775, -78883336,-164566111,    185480,     45750,      2015,  61060099,  15060789,    663246,   -133150,   -152400,   -285550, -43833122, -50169998, -94003120,    619968,    929922,    318631,    471030
      5561,    351111,191.277600,     351.0,         0,    330263,     73848,       469, 115922205,  25920678,    164789,   -356028,   -287524,   -643552,-124965942,-100920886,-225886828,    208621,     45298,      1134,         0,         0,         0,   -139185,   -144593,   -283778,         0,         0,         0,    686291,    973815,    347806,    492399
      5562,    351112, 82.010200,     120.0,      35.3,    353817,     87839,       787,  42458093,  10540665,     94480,   -371206,   -285617,   -656822, -44544662, -34274037, -78818699,    217584,     44848,       863,   7680700,   1583148,     30480,   -145674,   -140977,   -286651,  -5142299,  -4976478, -10118777,    725023,   1010640,    363258,    504234
      5563,    351113,162.831700,     274.3,     582.5,    372700,     97462,      1627, 102231585,  26733810,    446265,   -366921,   -284174,   -651095,-100646505, -77948975,-178595479,    223939,     43859,       865, 130444429,  25547585,    504045,   -143769,   -142117,   -285886, -83745723, -82783148,-166528871,    739621,   1023795,    367708,    509825
      5564,    351114, 94.075600,      65.7,     336.7,    391294,    108118,      1340,  25707995,   7103381,     88018,   -385830,   -273082,   -658912, -25349018, -17941480, -43290498,    230024,     43672,       868,  77449166,  14704310,    292156,   -151156,   -140925,   -292081, -50894382, -47449435, -98343817,    777123,   1050205,    381181,    522106
      5565,    351115,179.499100,     259.8,         0,    374130,    115928,       461,  97198920,  30118073,    119803,   -388876,   -288067,   -676943,-101030058, -74839730,-175869788,    218545,     42966,       967,         0,         0,         0,   -152795,   -151119,   -303914,         0,         0,         0,    763006,   1051073,    371340,    522459
      5566,    351116, 75.269800,     277.8,      82.7,    219380,     34497,      3362,  60943719,   9583280,    934038,   -313369,   -356251,   -669620, -87054046, -98966508,-186020554,    162311,     40065,      2616,  13423119,   3313334,    216324,   -125181,   -165037,   -290218, -10352482, -13648584, -24001067,    532749,    889000,    287492,    452529
      5567,    351117,247.121300,     148.2,       0.8,    205973,     20031,        99,  30525151,   2968560,     14610,   -276239,   -335592,   -611830, -40938550, -49734686, -90673236,    154583,     25476,       499,    123666,     20380,       399,   -107866,   -158305,   -266171,    -86293,   -126644,   -212937,    482211,    817803,    262449,    420754
      5568,    351118,285.415000,     113.7,     188.7,    201511,     23947,       934,  22911834,   2722779,    106189,   -273335,   -381856,   -655192, -31078226, -43417080, -74495306,    152248,     30556,      1054,  28729199,   5765844,    198857,   -107513,   -177476,   -284989, -20287670, -33489669, -53777338,    474847,    856703,    259761,    437237
      5569,    351119,153.056800,      95.3,     356.3,    187620,     26326,      1514,  17880181,   2508873,    144294,   -274399,   -391395,   -665794, -26150237, -37299965, -63450202,    145283,     33613,      2077,  51764461,  11976178,    739939,   -111071,   -180905,   -291976, -39574721, -64456399,-104031120,    462019,    853414,    256355,    437260
      5570,    351120, 93.395400,     803.7,     857.5,    197897,     28471,      2081, 159049797,  22882148,   1672365,   -293010,   -372359,   -665369,-235491906,-299264843,-534756749,    150785,     35376,      2871, 129297726,  30334715,   2461472,   -117387,   -171332,   -288719,-100659160,-146917146,-247576306,    490907,    863266,    268171,    439503
      5571,    351121, 51.936000,     434.0,      99.5,    214416,     31576,      2654,  93056373,  13704110,   1151775,   -316748,   -368952,   -685700,-137468749,-160125243,-297593992,    160351,     38024,      2898,  15954973,   3783345,    288353,   -126107,   -169701,   -295808, -12547636, -16885282, -29432918,    531164,    900116,    286458,    456160
      5572,    351122,157.570000,       7.7,     289.5,    225111,     32604,       658,   1733353,    251054,      5064,   -337598,   -382025,   -719623,  -2599504,  -2941590,  -5541093,    166790,     39799,      2941,  48285663,  11521707,    851328,   -135324,   -176451,   -311774, -39176230, -51082487, -90258717,    562709,    944733,    302114,    478564
      5573,    351123,344.136700,     774.5,      20.0,    238853,     35339,       681, 184991737,  27369713,    527142,   -337858,   -365973,   -703832,-261671091,-283446436,-545117527,    173279,     41541,      1977,   3465587,    830821,     39545,   -135201,   -166595,   -301795,  -2704013,  -3331896,  -6035910,    576711,    942685,    308480,    475075
      5574,    351124,231.818000,    1422.0,      68.3,    189854,     29698,      1593, 269972032,  42230991,   2265620,   -299496,   -409651,   -709146,-425882873,-582523136,-1.01E+009,    146217,     37355,      2973,   9986622,   2551360,    203084,   -123109,   -184975,   -308084,  -8408321, -12633805, -21042127,    489349,    899000,    269326,    454301
      5575,    351125,286.850000,     275.5,      69.2,    175650,     21305,       403,  48391625,   5869443,    111059,   -275598,   -391135,   -666734, -75927290,-107757802,-183685092,    138142,     29679,       628,   9559428,   2053755,     43475,   -114084,   -179658,   -293742,  -7894586, -12432363, -20326949,    451248,    842384,    252226,    431884
      5576,    351126,240.045100,     232.3,      40.7,    190083,     23605,      1212,  44156239,   5483349,    281480,   -304089,   -381317,   -685406, -70639870, -88580052,-159219922,    146849,     32607,      1219,   5976764,   1327116,     49617,   -124699,   -174060,   -298759,  -5075230,  -7084251, -12159481,    494172,    875489,    271548,    445608
      5577,    351127,190.288100,     466.8,     435.5,    194100,     27036,      1213,  90605817,  12620416,    566363,   -306530,   -391008,   -697538,-143088264,-182522644,-325610908,    147929,     35851,      2923,  64423237,  15613248,   1273003,   -126779,   -178627,   -305405, -55212055, -77792036,-133004091,    500630,    891638,    274708,    453335
      5578,    351128, 82.702800,     463.0,     297.0,    200872,     27814,      1572,  93003946,  12877862,    727893,   -320852,   -368682,   -689534,-148554640,-170699725,-319254365,    151875,     37100,      2923,  45106941,  11018558,    868230,   -132294,   -169934,   -302228, -39291345, -50470392, -89761737,    521725,    890407,    284169,    454103
      5579,    351129,108.765300,      15.5,      10.5,    168303,      8280,        13,   2608701,    128336,       203,   -227488,   -414839,   -642327,  -3526064,  -6429998,  -9956062,    134477,     15482,        90,   1412012,    162556,       940,    -91298,   -190423,   -281721,   -958632,  -1999440,  -2958072,    395791,    810630,    225776,    416199
      5580,    351130,392.762100,     350.0,       4.7,    175635,     14429,       166,  61472370,   5050108,     58163,   -281649,   -388010,   -669659, -98577035,-135803493,-234380528,    137901,     23649,       756,    648135,    111150,      3551,   -117162,   -180877,   -298039,   -550663,   -850120,  -1400782,    457284,    845294,    255063,    435940
      5581,    351131,282.724800,     297.2,       2.8,    165419,     13334,        10,  49162384,   3962808,      2836,   -246918,   -422111,   -669028, -73383887,-125451370,-198835257,    131985,     21349,       736,    369557,     59777,      2060,   -102830,   -195491,   -298321,   -287925,   -547373,   -835298,    412336,    834447,    234815,    430305
      5582,    351132,150.590900,     137.0,     256.2,    185841,     18196,       938,  25460152,   2492789,    128563,   -312915,   -376835,   -689750, -42869349, -51626349, -94495698,    142727,     28113,      1045,  36566727,   7202465,    267693,   -130750,   -176624,   -307373, -33498073, -45250951, -78749025,    498755,    875590,    273477,    450101
      5583,    351133,126.506700,     173.7,     588.3,    198610,     20813,      1616,  34498638,   3615150,    280716,   -331144,   -365600,   -696743, -57519696, -63504635,-121024331,    150640,     30933,      1574,  88621319,  18197873,    926032,   -136902,   -171802,   -308704, -80539610,-101071093,-181610703,    529754,    895354,    287542,    459344
