TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byTran,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byTran,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byTran,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byTran,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byTran_wk,tmp_Job_byTran_dr,tmp_HH_byTran_wk,tmp_HH_byTran_dr,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
      1072,    350167, 14.399002,     206.2,     908.3,    662059,    270637,    241409,     59314, 136516478,  55805368,  49778491,  12230574,   -116385,   -175916,   -292300, -23998486, -36273788, -60272274,    270730,     72514,     63761,      3734, 245904116,  65864754,  57914352,   3391727,    -63097,   -113993,   -177091, -57311324,-103540277,-160851601,    270637,     90493,     72514,     27573,    778443,    954359,    333827,    447821
      1073,    350168, 14.387482,     193.7,     162.0,    651187,    271923,    236870,     59201, 126134933,  52671448,  45881664,  11467284,   -113395,   -171905,   -285300, -21964577, -33298084, -55262661,    265190,     73715,     62565,      4642,  42960838,  11941768,  10135538,    752019,    -61132,   -110590,   -171722,  -9903340, -17915543, -27818883,    271923,     90325,     73715,     26661,    764582,    936487,    326322,    436912
      1074,    350169, 14.392114,      49.7,     419.0,    665989,    267516,    246046,     62850,  33099638,  13295525,  12228495,   3123669,   -117910,   -177808,   -295718,  -5860126,  -8837062, -14697188,    272757,     71955,     65623,      3480, 114285116,  30149110,  27496084,   1458024,    -63706,   -114370,   -178076, -26692831, -47920905, -74613736,    267516,     89486,     71955,     27941,    783899,    961707,    336463,    450833
      1075,    350170, 14.420499,      33.8,    1313.0,    653499,    273680,    241620,     67061,  22088251,   9250367,   8166757,   2266667,   -113884,   -181669,   -295552,  -3849272,  -6140401,  -9989674,    265742,     75073,     64399,      4096, 348918691,  98571253,  84555235,   5377537,    -61698,   -117184,   -178882, -81009616,-153862610,-234872226,    273680,     79367,     75073,     27159,    767382,    949051,    327440,    444624
      1076,    350171, 14.407555,         0,    2686.0,    593863,    283633,    246131,     66409,         0,         0,         0,         0,   -101406,   -195092,   -296498,         0,         0,         0,    236075,     77571,     66276,      4217, 634096668, 208355340, 178016960,  11326400,    -54621,   -121414,   -176036,-146712994,-326119304,-472832298,    283633,     98627,     77571,     33949,    695269,    890361,    290696,    412111
      1077,    350172, 14.402686,     252.8,    3805.0,    583285,    291150,    241633,     69792, 147454440,  73602762,  61084926,  17643471,    -98601,   -196981,   -295582, -24926415, -49796752, -74723166,    230052,     81925,     64969,      4789, 875347683, 311723474, 247208742,  18223282,    -53260,   -123486,   -176746,-202653151,-469865961,-672519112,    291150,     79059,     81925,     27201,    681886,    878867,    283312,    406798
      1078,    350173, 14.408491,         0,    1555.2,    573224,    283640,    237153,     67576,         0,         0,         0,         0,    -95578,   -189728,   -285306,         0,         0,         0,    224776,     78465,     63671,      5379, 349572286, 122029450,  99021019,   8364741,    -51439,   -118898,   -170337, -79998376,-184909533,-264907909,    283640,     78787,     78465,     26535,    668801,    858529,    276216,    395113
      1079,    350174, 14.439368,      56.0,    2855.2,    585130,    287700,    246017,     66324,  32767259,  16111185,  13776938,   3714156,    -98482,   -199118,   -297601,  -5515012, -11150627, -16665639,    231457,     80176,     66742,      4896, 660857162, 228919331, 190560829,  13979323,    -52826,   -123473,   -176298,-150827519,-352539634,-503367154,    287700,     87340,     80176,     33129,    683612,    882730,    284283,    407756
      1080,    350175, 14.436938,         0,    3935.0,    573362,    295425,    241603,     68309,         0,         0,         0,         0,    -95340,   -201472,   -296811,         0,         0,         0,    224788,     84831,     65384,      5399, 884539292, 333811497, 257285197,  21246766,    -51314,   -125682,   -176997,-201921732,-494560537,-696482269,    295425,     79814,     84831,     26775,    668701,    870173,    276102,    401784
      1081,    350176, 14.423180,         0,    1591.0,    563568,    287591,    237428,     65831,         0,         0,         0,         0,    -94978,   -195979,   -290958,         0,         0,         0,    219713,     81884,     64061,      5713, 349562633, 130278101, 101921802,   9088871,    -51047,   -122138,   -173185, -81215203,-194321972,-275537175,    287591,     78618,     81884,     26555,    658547,    854526,    270759,    392897
      1082,    350177, 14.404694,      86.2,    3029.2,    639751,    279979,    245872,     64778,  55146510,  24134186,  21194177,   5583873,   -111040,   -189176,   -300217,  -9571690, -16307004, -25878694,    258131,     77213,     67026,      5686, 781929458, 233892690, 203036044,  17223463,    -59432,   -120996,   -180429,-180032780,-366521731,-546554510,    279979,     85965,     77213,     32513,    750791,    939968,    317563,    438559
      1083,    350178, 14.409624,      10.0,    1801.0,    628321,    285580,    241464,     67521,   6283207,   2855802,   2414639,    675214,   -109038,   -194211,   -303249,  -1090382,  -1942106,  -3032488,    251711,     81438,     65672,      6066, 453331960, 146670680, 118275887,  10924674,    -58593,   -123735,   -182327,-105525223,-222846265,-328371487,    285580,     77351,     81438,     26056,    737359,    931569,    310304,    434039
      1084,    350179, 14.394433,     126.3,    1841.3,    620033,    280106,    237231,     65525,  78310210,  35377385,  29962259,   8275843,   -111656,   -186459,   -298116, -14102213, -23549796, -37652009,    247409,     80904,     64297,      6292, 455554774, 148968623, 118389491,  11586044,    -60034,   -118793,   -178827,-110540529,-218733967,-329274496,    280106,     78164,     80904,     26052,    731690,    918149,    307443,    426237
      1085,    350180, 14.414869,     127.5,     530.0,    629766,    265734,    245787,     60947,  80295139,  33881079,  31337874,   7770793,   -107757,   -193760,   -301517, -13739001, -24704398, -38443398,    252971,     72936,     67122,      6105, 134074490,  38656040,  35574812,   3235577,    -57460,   -122742,   -180203, -30454062, -65053305, -95507367,    265734,     78178,     72936,     28381,    737523,    931283,    310431,    433173
      1086,    350181, 14.419670,     265.7,    1330.0,    618059,    269051,    241638,     64878, 164218271,  71486902,  64203121,  17237963,   -105513,   -197107,   -302620, -28034771, -52371299, -80406071,    246398,     76576,     65778,      6365, 327709464, 101846703,  87484872,   8465787,    -56431,   -124801,   -181232, -75053525,-165985558,-241039083,    269051,     75524,     76576,     24905,    723572,    920679,    302829,    427630
      1087,    350182, 14.415410,     148.5,    1218.0,    609140,    265086,    237307,     63298,  90457257,  39365328,  35240019,   9399752,   -107748,   -188744,   -296492, -16000623, -28028483, -44029105,    241705,     76101,     64346,      6678, 294397131,  92691540,  78373026,   8134285,    -57687,   -120053,   -177740, -70262473,-146224754,-216487226,    265086,     74906,     76101,     24970,    716888,    905632,    299392,    419445
      1088,    350183, 14.400003,     232.8,     499.0,    621677,    245502,    245539,     53798, 144726428,  57152963,  57161384,  12524285,   -106205,   -196654,   -302859, -24724525, -45781092, -70505617,    249218,     69085,     67112,      7000, 124359631,  34473522,  33488688,   3493226,    -56065,   -122970,   -179035, -27976451, -61361856, -89338307,    245502,     77633,     69085,     27197,    727882,    924536,    305283,    428252
      1089,    350184, 14.438052,     112.5,     468.0,    609879,    254781,    241677,     57512,  68611353,  28662903,  27188664,   6470099,   -103050,   -199740,   -302790, -11593160, -22470753, -34063913,    242592,     72234,     65784,      7097, 113533077,  33805622,  30786998,   3321594,    -54542,   -124935,   -179477, -25525768, -58469369, -83995136,    254781,     65454,     72234,     21097,    712929,    912669,    297134,    422069
      1090,    350185, 14.396401,     269.0,     413.2,    598764,    250217,    237370,     56258, 161067483,  67308253,  63852605,  15133499,   -104170,   -191103,   -295273, -28021746, -51406658, -79428404,    236838,     71580,     64296,      7454,  97861256,  29576734,  26567205,   3080071,    -55196,   -119943,   -175139, -22807031, -49560266, -72367297,    250217,     65562,     71580,     20656,    702934,    894037,    292034,    411976
      1091,    350186, 14.382663,     214.7,     336.0,    612846,    231185,    245293,     43364, 131578102,  49635445,  52664341,   9310324,   -103102,   -200131,   -303233, -22136024, -42968046, -65104071,    245372,     68241,     67045,      7795,  82444940,  22928953,  22527123,   2619207,    -54055,   -123437,   -177492, -18162474, -41474722, -59637196,    231185,     74472,     68241,     25571,    715948,    916079,    299427,    422863
      1092,    350187, 14.401933,     210.5,    1122.0,    600497,    244711,    241584,     46068, 126404622,  51511666,  50853443,   9697326,    -99526,   -203215,   -302740, -20950179, -42776666, -63726845,    238533,     70793,     65711,      7965, 267633890,  79430208,  73728139,   8936784,    -52359,   -125249,   -177608, -58746511,-140529650,-199276161,    244711,     63241,     70793,     19330,    700023,    903237,    290892,    416141
      1093,    350188, 14.375973,     150.2,     507.0,    589786,    242486,    237346,     44678,  88585923,  36421357,  35649316,   6710667,   -100496,   -194366,   -294862, -15094484, -29193779, -44288263,    232975,     71339,     64197,      8279, 118118287,  36168721,  32547934,   4197613,    -52954,   -120182,   -173135, -26847588, -60932108, -87779695,    242486,     58791,     71339,     19415,    690282,    884648,    285929,    406110
      1094,    350189, 28.784660,     398.3,     709.0,    602356,    244840,    244219,     28714, 239918205,  97519675,  97272539,  11436686,   -102309,   -206476,   -308786, -40749759, -82239575,-122989335,    241228,     70573,     66784,      8134, 171030963,  50036381,  47350046,   5767327,    -52798,   -125555,   -178353, -37434107, -89018371,-126452479,    244840,     71270,     70573,     23955,    704665,    911141,    294027,    419582
      1095,    350190, 28.814900,      93.8,    1399.5,    589360,    240776,    240264,     30216,  55281960,  22584764,  22536730,   2834249,    -99054,   -205379,   -304433,  -9291248, -19264561, -28555809,    234081,     69614,     65298,      8513, 327595880,  97424796,  91384040,  11914535,    -51335,   -124770,   -176105, -71843321,-174615435,-246458756,    240776,     56551,     69614,     17759,    688414,    893793,    285416,    410186
      1096,    350191, 28.816899,     263.7,    2098.2,    578713,    234827,    236184,     28606, 152606730,  61923824,  62281741,   7543338,   -101071,   -202344,   -303415, -26652439, -53358017, -80010456,    228729,     69201,     63747,      8932, 479920139, 145196602, 133753677,  18740369,    -52459,   -123127,   -175586,-110069367,-258345813,-368415180,    234827,     57939,     69201,     18075,    679784,    882128,    281188,    404316
      1097,    350192, 43.284496,     497.7,    1210.0,    624298,    231443,    239411,     19045, 310712977, 115189348, 119154728,   9478826,   -111045,   -211884,   -322929, -55267079,-105454537,-160721616,    251355,     69105,     65719,      7737, 304139877,  83616630,  79519793,   9361807,    -57412,   -130164,   -187577, -69468911,-157498689,-226967600,    231443,     66471,     69105,     22529,    735343,    947226,    308768,    438932
      1098,    350193, 43.322660,     573.2,     256.0,    613642,    236762,    236096,     20338, 351739773, 135712006, 135330102,  11657700,   -109195,   -208686,   -317881, -62590434,-119618953,-182209388,    245445,     69757,     64257,      7822,  62833974,  17857805,  16449782,   2002415,    -56714,   -127826,   -184541, -14518881, -32723556, -47242436,    236762,     66576,     69757,     22411,    722837,    931523,    302160,    429986
      1099,    350194, 43.265705,     533.0,     258.3,    602157,    229505,    231061,     17560, 320949596, 122326209, 123155439,   9359679,   -109568,   -202072,   -311641, -58399955,-107704465,-166104421,    239593,     68805,     62307,      7746,  61886793,  17772253,  16093907,   2000705,    -57016,   -123773,   -180788, -14727135, -31970447, -46697582,    229505,     54331,     68805,     16200,    711725,    913797,    296608,    420381
      1100,    350195, 57.640965,     399.7,      88.3,    594434,    199949,    226165,      6917, 237595130,  79919487,  90398142,   2764915,   -108203,   -217355,   -325558, -43248646, -86876805,-130125451,    236343,     59334,     62025,      6145,  20869049,   5239227,   5476796,    542612,    -55983,   -131192,   -187175,  -4943311, -11584247, -16527558,    199949,     63727,     59334,     20520,    702636,    919991,    292326,    423518
      1101,    350196, 44.130519,     252.5,     439.2,    577633,    211045,    218432,     16674, 145852309,  53288747,  55154085,   4210292,   -102840,   -226836,   -329676, -25967036, -57276136, -83243171,    229478,     63503,     60595,      4184, 100786876,  27890624,  26613254,   1837810,    -52590,   -134988,   -187578, -23097427, -59286703, -82384130,    211045,     63459,     63503,     19211,    680473,    907309,    282068,    417056
      1102,    350197,337.563350,     369.7,    9262.0,    506107,    103408,    139935,     11572, 187107732,  38230000,  51734023,   4278228,    -85475,   -270329,   -355804, -31600060, -99940599,-131540659,    204760,     29708,     42996,       472,1896488880, 275157180, 398230136,   4376129,    -39721,   -155829,   -195550,-367894353,-1.44E+009,-1.81E+009,    103408,     80709,     29708,     20118,    591582,    861911,    244481,    400310
      1103,    350198,391.192119,         0,         0,    500972,     72784,     30095,         0,         0,         0,         0,         0,    -73901,   -271021,   -344922,         0,         0,         0,    211413,     15002,      7833,         0,         0,         0,         0,         0,    -34566,   -156171,   -190737,         0,         0,         0,         0,     72784,         0,     15002,    574873,    845894,    245979,    402149
      1104,    350199,305.872165,         0,      17.0,    574232,     95662,     98218,       494,         0,         0,         0,         0,   -100455,   -272967,   -373422,         0,         0,         0,    251612,     22203,      8424,         1,   4277407,    377449,    143216,        17,    -46911,   -148947,   -195858,   -797490,  -2532096,  -3329586,         0,     95662,         0,     22203,    674686,    947653,    298523,    447470
      1105,    350200,418.325704,         0,    2426.5,    651719,    104946,    117968,      2507,         0,         0,         0,         0,   -105624,   -214296,   -319920,         0,         0,         0,    286817,     27485,     12946,         0, 695960521,  66691206,  31414630,         0,    -50326,   -122602,   -172928,-122115169,-297494376,-419609545,         0,    104946,         0,     27485,    757343,    971639,    337142,    459745
      1106,    350201,252.204010,       1.0,    1227.3,    644074,     96266,    137464,      3090,    644074,     96266,    137464,      3090,    -90705,   -204808,   -295513,    -90705,   -204808,   -295513,    280107,     25719,     17736,         1, 343775595,  31564442,  21766889,      1227,    -43473,   -122840,   -166313, -53354878,-150761297,-204116176,         0,     96266,         0,     25719,    734779,    939587,    323581,    446420
      1107,    350202,221.539108,         0,     740.0,    664149,    103537,    170391,      3118,         0,         0,         0,         0,    -89261,   -207739,   -296999,         0,         0,         0,    288345,     27994,     25785,         0, 213374959,  20715277,  19080655,         0,    -42709,   -124922,   -167632, -31604916, -92442622,-124047538,     12152,    103537,      1937,     27994,    753409,    961148,    331054,    455976
      1108,    350203,111.314840,     774.3,      27.0,    702508,    142317,    224168,      2084, 543951875, 110196365, 173573450,   1613918,   -105569,   -183309,   -288878, -81741715,-141936141,-223677856,    301432,     36330,     46643,      2578,   8138670,    980899,   1259352,     69616,    -52848,   -113737,   -166585,  -1426886,  -3070902,  -4497788,    142317,    107908,     36330,     35443,    808076,    991385,    354280,    468017
      1109,    350204, 86.729281,     355.3,      14.0,    666021,     98499,    238327,       950, 236637144,  34996840,  84677663,    337420,   -109223,   -173188,   -282411, -38806931, -61533845,-100340776,    280346,     33502,     53204,      3100,   3924838,    469028,    744856,     43398,    -55829,   -107589,   -163418,   -781600,  -1506249,  -2287848,     98499,     91234,     21108,     33502,    775244,    948432,    336174,    443763
      1110,    350205, 63.554208,     235.7,      66.0,    713437,    153347,    239797,      3196, 168157070,  36143987,  56520214,    753253,   -133061,   -168128,   -301188, -31362429, -39627658, -70990087,    300934,     33593,     55707,      2073,  19861656,   2217168,   3676677,    136820,    -70028,   -111919,   -181947,  -4621845,  -7386670, -12008515,    153347,     74649,     33593,     26930,    846498,   1014625,    370962,    482881
      1111,    350206, 57.989690,     247.7,     170.0,    716957,    137417,    247348,      2090, 177590179,  34038158,  61268015,    517759,   -125314,   -148508,   -273822, -31040346, -36785424, -67825770,    304051,     34065,     57500,      2084,  51688656,   5791012,   9775073,    354305,    -65734,    -97771,   -163505, -11174798, -16621096, -27795894,    137417,     92956,     27022,     34065,    842271,    990779,    369785,    467556
      1112,    350207, 57.567313,     125.3,      78.2,    686404,    136361,    253751,      4922,  86006412,  17085994,  31795040,    616767,   -121662,   -162541,   -284204, -15244282, -20366435, -35610717,    288234,     34485,     61262,      1549,  22539907,   2696708,   4790714,    121159,    -63566,   -104534,   -168100,  -4970869,  -8174526, -13145395,    136361,     96627,     26083,     34485,    808066,    970608,    351800,    456334
      1113,    350208, 36.764083,      85.8,      11.0,    678465,    149735,    246095,      5251,  58212284,  12847232,  21114990,    450522,   -125819,   -179895,   -305715, -10795294, -15435030, -26230324,    283070,     31959,     59022,      1731,   3113772,    351548,    649243,     19044,    -65840,   -115936,   -181776,   -724235,  -1275296,  -1999531,    149735,     77275,     31959,     26779,    804284,    984180,    348910,    464846
      1114,    350209, 77.345726,      73.7,     573.2,    693012,    216646,    247257,     13658,  51074981,  15966824,  18222813,   1006615,   -133305,   -172282,   -305587,  -9824596, -12697157, -22521754,    289522,     55020,     61712,      2201, 165954238,  31537711,  35373589,   1261432,    -70968,   -112799,   -183767, -40678967, -64656264,-105335230,    216646,     86274,     55020,     27330,    826317,    998599,    360491,    473289
      1115,    350210, 82.201577,      35.0,    1178.2,    695849,    174725,    258736,     10764,  24354709,   6115390,   9055772,    376748,   -124791,   -180881,   -305671,  -4367670,  -6330818, -10698488,    289718,     43340,     65227,      1420, 341345725,  51063356,  76850404,   1673257,    -66924,   -117616,   -184540, -78850390,-138575132,-217425521,    174725,     95902,     43340,     36224,    820639,   1001520,    356642,    474258
      1116,    350211, 29.239998,     126.3,     503.0,    706443,    210216,    261803,     13925,  89223754,  26550324,  33065746,   1758764,   -125994,   -174274,   -300268, -15913067, -22010806, -37923873,    295184,     56482,     67479,      1441, 148477439,  28410659,  33941721,    724594,    -67602,   -114075,   -181676, -34003625, -57379607, -91383232,    210216,     97504,     56482,     37205,    832437,   1006711,    362785,    476860
      1117,    350212, 14.551195,         0,     157.0,    721345,    170357,    256787,     17910,         0,         0,         0,         0,   -129815,   -157427,   -287242,         0,         0,         0,    303241,     40807,     66087,      1755,  47608830,   6406699,  10375628,    275507,    -69540,   -105309,   -174849, -10917744, -16533529, -27451272,    170357,     77041,     40807,     26539,    851160,   1008587,    372781,    478090
      1118,    350213, 14.475545,         0,     167.2,    730252,    171640,    253202,     22070,         0,         0,         0,         0,   -131629,   -147920,   -279550,         0,         0,         0,    307846,     40802,     65142,      2205,  51471912,   6822078,  10891716,    368754,    -70645,   -100289,   -170934, -11811874, -16768347, -28580221,    171640,     81982,     40802,     26967,    861882,   1009802,    378492,    478781
      1119,    350214, 14.422656,         0,     296.0,    724353,    196446,    249168,     27370,         0,         0,         0,         0,   -135858,   -148320,   -284177,         0,         0,         0,    304810,     48744,     64112,      2553,  90223861,  14428159,  18977293,    755589,    -73000,   -100149,   -173149, -21607931, -29644251, -51252182,    196446,     85386,     48744,     27513,    860211,   1008531,    377810,    477960
      1120,    350215, 28.393410,       3.0,     714.0,    711171,    242469,    262791,     17758,   2133514,    727407,    788372,     53275,   -123819,   -171795,   -295614,   -371456,   -515385,   -886841,    297506,     69527,     68808,      1574, 212419374,  49642347,  49128978,   1123538,    -66600,   -112272,   -178873, -47552656, -80162513,-127715169,    242469,     99241,     69527,     36792,    834990,   1006785,    364106,    476379
      1121,    350216, 14.275741,       1.0,     188.0,    718153,    226998,    257680,     23492,    718153,    226998,    257680,     23492,   -129221,   -160171,   -289392,   -129221,   -160171,   -289392,    301181,     60876,     67290,      1950,  56621957,  11444755,  12650528,    366578,    -69343,   -106584,   -175927, -13036401, -20037787, -33074188,    226998,     97570,     60876,     35582,    847374,   1007545,    370523,    477107
      1122,    350217, 14.311999,         0,      96.2,    723775,    180387,    253728,     29429,         0,         0,         0,         0,   -132129,   -152589,   -284718,         0,         0,         0,    303988,     42620,     66216,      2393,  29243674,   4100037,   6369939,    230188,    -70965,   -102721,   -173685,  -6826791,  -9881741, -16708532,    180387,     95808,     42620,     35504,    855904,   1008493,    374953,    477674
      1123,    350218, 14.367138,         0,     583.0,    720907,    200095,    249708,     36542,         0,         0,         0,         0,   -133337,   -152059,   -285396,         0,         0,         0,    302433,     51085,     65137,      2717, 176318672,  29782516,  37974637,   1584295,    -71827,   -102016,   -173844, -41875329, -59475610,-101350939,    200095,     87787,     51085,     26976,    854244,   1006303,    374261,    476277
      1124,    350219, 28.827633,     180.0,     515.2,    713155,    271733,    263367,     21196, 128367884,  48911871,  47405994,   3815269,   -124100,   -158610,   -282710, -22338046, -28549712, -50887758,    298642,     79413,     69877,      1823, 153860235,  40913706,  36000555,    939216,    -66772,   -104281,   -171053, -34400731, -53725713, -88126444,    271733,     98756,     79413,     36904,    837255,    995865,    365413,    469695
      1125,    350220, 14.407169,     116.3,     622.0,    712314,    237954,    258202,     29443,  82842143,  27674090,  30028856,   3424245,   -125592,   -166461,   -292053, -14606358, -19359375, -33965733,    297782,     65692,     68383,      2204, 185220143,  40860584,  42534394,   1370939,    -67276,   -109599,   -176875, -41845807, -68170314,-110016121,    237954,     97358,     65692,     35578,    837906,   1004367,    365058,    474656
      1126,    350221, 14.413871,       1.0,     805.2,    683976,    221186,    254302,     36948,    683976,    221186,    254302,     36948,   -121625,   -169007,   -290632,   -121625,   -169007,   -290632,    283094,     54055,     67253,      2512, 227947146,  43525455,  54151953,   2022631,    -65161,   -110060,   -175220, -52467269, -88620073,-141087341,    221186,     99000,     54055,     34567,    805601,    974608,    348254,    458314
      1127,    350222, 14.377894,       1.0,     874.0,    713971,    241019,    250195,     46266,    713971,    241019,    250195,     46266,   -130040,   -159072,   -289112,   -130040,   -159072,   -289112,    298241,     62274,     66080,      2907, 260662675,  54427692,  57754107,   2540383,    -70122,   -105661,   -175783, -61287050, -92347641,-153634691,    241019,     87797,     62274,     27531,    844012,   1003083,    368364,    474024
      1128,    350223, 28.804754,     161.5,     440.0,    715700,    278759,    263630,     24042, 115585513,  45019643,  42576191,   3882782,   -124804,   -155383,   -280187, -20155857, -25094324, -45250181,    299880,     81405,     70858,      2469, 131947118,  35818380,  31177573,   1086557,    -67519,   -102098,   -169617, -29708305, -44922960, -74631266,    278759,     99103,     81405,     36378,    840504,    995887,    367399,    469496
      1129,    350224, 14.415763,       7.8,    1011.0,    712542,    247824,    258292,     34536,   5557827,   1933030,   2014676,    269379,   -122302,   -161326,   -283628,   -953957,  -1258341,  -2212298,    297689,     67893,     69198,      2582, 300963407,  68639883,  69959624,   2610165,    -65698,   -105919,   -171617, -66420280,-107084287,-173504566,    247824,     98759,     67893,     35356,    834844,    996170,    363386,    469306
      1130,    350225, 14.400894,      17.7,     439.0,    678327,    251992,    254496,     43504,  12006394,   4460265,   4504588,    770028,   -118303,   -174097,   -292400,  -2093963,  -3081518,  -5175481,    279565,     65246,     68087,      2884, 122729227,  28643079,  29890202,   1265964,    -63199,   -112879,   -176078, -27744252, -49553808, -77298060,    251992,     99752,     65246,     35471,    796630,    970727,    342764,    455643
      1131,    350226, 14.388468,         0,    1675.0,    674214,    265653,    250370,     53816,         0,         0,         0,         0,   -118973,   -174656,   -293629,         0,         0,         0,    277270,     71245,     66872,      3249, 464426556, 119335215, 112010963,   5441745,    -64040,   -112654,   -176694,-107267203,-188695564,-295962766,    265653,     99922,     71245,     34797,    793187,    967843,    341310,    453964
      1132,    350227, 28.868198,         0,     970.0,    715259,    266441,    263461,     25413,         0,         0,         0,         0,   -123566,   -155443,   -279010,         0,         0,         0,    299577,     76568,     71537,      3186, 290589447,  74271223,  69390548,   3090050,    -66946,   -101694,   -168640, -64937174, -98643573,-163580747,    266441,     98164,     76568,     35676,    838825,    994268,    366522,    468217
      1133,    350228, 14.457005,         0,     566.2,    709160,    246130,    258286,     37418,         0,         0,         0,         0,   -122539,   -156277,   -278817,         0,         0,         0,    295652,     65075,     69905,      3215, 167397995,  36845321,  39580426,   1820173,    -65953,   -102939,   -168892, -37342314, -58284086, -95626400,    246130,     99238,     65075,     35350,    831699,    987976,    361604,    464543
      1134,    350229, 14.421902,         0,     761.0,    672816,    277815,    254194,     48007,         0,         0,         0,         0,   -113224,   -177558,   -290781,         0,         0,         0,    276117,     76454,     68686,      3493, 210124985,  58181647,  52270277,   2658468,    -60615,   -114050,   -174665, -46128331, -86791702,-132920033,    277815,     89389,     76454,     34543,    786040,    963598,    336732,    450782
      1135,    350230, 14.387135,         0,         0,    665527,    295883,    250562,     57661,         0,         0,         0,         0,   -115892,   -179229,   -295121,         0,         0,         0,    272129,     83039,     67589,      3795,         0,         0,         0,         0,    -62310,   -114734,   -177044,         0,         0,         0,    295883,     90961,     83039,     34732,    781419,    960648,    334438,    449173
      1136,    350231, 28.825221,         0,    1305.2,    766956,    257285,    263242,     25154,         0,         0,         0,         0,   -132412,   -141887,   -274299,         0,         0,         0,    321303,     72603,     72102,      3950, 419364639,  94761914,  94106977,   5155195,    -71699,    -98495,   -170194, -93581544,-128555555,-222137100,    257285,     94894,     72603,     32252,    899368,   1041255,    393002,    491497
      1137,    350232, 14.441338,     197.0,     308.2,    699742,    254622,    257934,     38236, 137849144,  50160555,  50812947,   7532457,   -120250,   -162551,   -282801, -23689320, -32022525, -55711845,    290398,     68611,     70441,      3887,  89500570,  21145918,  21709928,   1197829,    -64481,   -106167,   -170649, -19873186, -32720712, -52593898,    254622,     87379,     68611,     33669,    819992,    982543,    354879,    461046
      1138,    350233, 14.418825,         0,    1086.0,    693985,    281802,    253931,     48515,         0,         0,         0,         0,   -121645,   -176489,   -298134,         0,         0,         0,    286642,     78552,     69206,      4096, 311293000,  85307079,  75158133,   4448121,    -65146,   -114188,   -179334, -70748621,-124008242,-194756864,    281802,     88787,     78552,     33819,    815629,    992119,    351788,    465976
      1139,    350234, 14.408107,         0,    1916.5,    656287,    294684,    250297,     58290,         0,         0,         0,         0,   -113511,   -183822,   -297334,         0,         0,         0,    267097,     83819,     68048,      4506, 511891968, 160638458, 130413255,   8635392,    -60749,   -117497,   -178246,-116424752,-225182938,-341607690,    294684,     87368,     83819,     33088,    769798,    953621,    327846,    445343
      1140,    350235, 28.802689,     133.0,    1274.2,    696540,    233065,    263039,     22863,  92639800,  30997674,  34984235,   3040809,   -118206,   -167062,   -285267, -15721336, -22219209, -37940545,    289146,     64223,     72548,      4590, 368430253,  81832440,  92441090,   5848797,    -63531,   -108088,   -171619, -80950884,-137725751,-218676635,    233065,     81143,     64223,     30288,    814745,    981807,    352677,    460765
      1141,    350236, 14.418999,         0,     314.2,    691633,    245712,    258025,     36203,         0,         0,         0,         0,   -117755,   -167740,   -285495,         0,         0,         0,    286055,     66453,     70836,      4585,  89878388,  20879598,  22256679,   1440575,    -62751,   -108994,   -171746, -19716468, -34246003, -53962471,    245712,     82139,     66453,     30223,    809388,    977128,    348806,    457800
      1142,    350237, 14.408726,         0,     460.2,    653312,    264220,    254003,     46374,         0,         0,         0,         0,   -112505,   -188541,   -301046,         0,         0,         0,    265654,     71762,     69536,      4749, 122253990,  33025043,  32000613,   2185432,    -59634,   -120376,   -180010, -27443753, -55396896, -82840649,    264220,     81639,     71762,     29769,    765817,    954358,    325288,    445664
      1143,    350238, 14.381530,         0,     528.0,    649064,    277534,    250204,     56498,         0,         0,         0,         0,   -112536,   -187464,   -300001,         0,         0,         0,    263137,     76420,     68339,      5188, 138936292,  40350008,  36082933,   2739171,    -60018,   -119818,   -179836, -31689540, -63263654, -94953193,    277534,     86750,     76420,     32760,    761600,    949064,    323155,    442973
      1144,    350239, 28.891924,     158.5,     185.0,    688200,    213955,    262989,     19726, 109079681,  33911891,  41683747,   3126559,   -115558,   -172025,   -287584, -18315969, -27266039, -45582008,    284665,     57220,     72824,      4857,  52663112,  10585791,  13472475,    898608,    -61836,   -110685,   -172522, -11439741, -20476753, -31916494,    213955,     80258,     57220,     28685,    803758,    975784,    346502,    457187
      1145,    350240, 14.454134,     222.3,     609.0,    675599,    225690,    258102,     31879, 150185647,  50170888,  57375988,   7086760,   -114707,   -184095,   -298802, -25499403, -40924217, -66423621,    277529,     61179,     71078,      5020, 169015340,  37258030,  43286410,   3057265,    -60593,   -117412,   -178005, -36901307, -71503608,-108404915,    225690,     78083,     61179,     27791,    790306,    974401,    338123,    455534
